instance, recommended_parameter, param_value_pred, param_value_real, default_value, improvement_pred, improvement_real
neos-957389,default,320.480011364,400.0,400.0,1.24812776403,1.0
neos-912023,zhifmvmultiple2passf20,219.974081944,223.53,223.53,1.0161651683,1.0
neos-957143,default,388.166554775,400.0,400.0,1.03048548382,1.0
air05,default,305.618211039,233.48,233.48,-1.30896955216,1.0
pdistuchoa,default,210.664223044,792.08,792.08,3.75991703079,1.0
ns1766074,zhifmvmultiple4,198.554534003,6300.0,6300.0,31.7293182532,1.0
neos-538916,zhifmvmultiple2passf20,216.370824108,307.36,347.66,1.60677855451,1.13111660593
timtab2,default,195.350171696,1415.83,1415.83,7.24765167959,1.0
t1717,zhifmvmultiple4,536.26308789,724.27,720.96,1.34441474023,-1.00459110075
timtab1,zhifmvmultiple2passf20,192.548810439,937.44,920.38,4.77998278932,-1.01853582216
neos-1441553,zhifmvmultiple4,212.61798124,295.76,204.56,-1.03939177376,-1.44583496285
a05100,zhifmvmultiple2passf20,199.117556278,0.43,0.43,-463.064084366,1.0
p0548,zhifmvmultiple4,197.340738154,2023.78,2023.78,10.2552570692,1.0
neos-1215891,zhifmvmultiple2passf20,562.874099364,201.83,202.5,-2.77962518204,1.00331962543
mik-250-1-100-1,default,193.181334266,5.89,5.89,-32.7981891793,1.0
vpm2,default,192.084276927,110.03,110.03,-1.74574458717,1.0
pigeon-10,zhifmvmultiple4,209.964594218,210.01,210.01,1.00021625447,1.0
ibarra,default,191.443121619,309.82,309.82,1.61833967906,1.0
harp2,zhifmvmultiple2passf20,354282.279743,4.78,5.18,-68394.2624987,1.08368200837
irp,default,257.509741628,202.1,202.1,-1.27416992394,1.0
eilA101.2,default,407.49251612,641.07,641.07,1.5732068066,1.0
nug08,default,194.177489821,283.91,283.91,1.46211592426,1.0
neos-709469,default,206.868948463,200.01,200.01,-1.03429302766,1.0
csched010,default,228.452054519,679.06,679.06,2.97243989086,1.0
