@relation newExperimentData-weka.filters.unsupervised.attribute.Remove-R38-42

@attribute iname string
@attribute vtotal numeric
@attribute binaries numeric
@attribute integer numeric
@attribute continuous numeric
@attribute ctotal numeric
@attribute part numeric
@attribute pack numeric
@attribute cov numeric
@attribute card numeric
@attribute iknp numeric
@attribute knp numeric
@attribute bflow numeric
@attribute iflow numeric
@attribute mflow numeric
@attribute min numeric
@attribute max numeric
@attribute ename {prxt1, zhifmvhr0nve1str10tr20dvo7, zhifmvxpsve2str10tr20dvo7, zhifmvltmend1lyrootstr10tr20, zhifmvxpsve1str10tr20dvo7, xpsve1, zhifmvnodedownfewest, zhifmvnodeupfewest, zhifmvrdcifmv, zhifmvxpsve2, str10tr20zhifmvrdcifmv, zhifmvlgmiend1lyltmend1lyrdcifmv, zhifmvmultiple2passt2, zhifmvmultiple2dvo7, zhifmvltmend1lystr10tr20, xpsve2, zhifmvnodedowndepth, zhifmvmultiple2str10tr20, zhifmvrdcifmvmultiple2, zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv, zhifmvxpsve1, zhifmvmultiple2, default, zhifmv, zhifmvmultiple2pptn5005043, zhifmvmultiple2residualifmv, zhifmvnodeupdepth, zhifmvresidualifmv, str10tr20zhifmvdvo7, zhifmvlgmiend1lyltmend1lystr10tr20, zhifmvnodehybrid, zhifmvmultiple2str10tr20dvo7, zhifmvltmend1lyroot, str10tr20zhifmv, cbn21, zhifmvhr0nve1str10tr20dvo7rnd1rns1, zhifmvmultiple2ltmend1ly, zhifmvnodedepth, hr0, zhifmvpptn5005043, zhifmvlgmiend1lyltmend1ly, str10tr20zhifmvdvo7cbn21, zhifmvmultiple4, cts0, zhifmvmultiple3, zhifmvmultiple2ltmend1lylgmiend1ly, zhifmvcbn21, zhifmvmultiple2passf45, zhifmvmultiple2passf20}
@attribute cuts {on, off}
@attribute heuristic {on, off}
@attribute proximity {on, off}
@attribute strong numeric
@attribute trust numeric
@attribute zero {off, ifmove}
@attribute combine2 {on, off}
@attribute diveopt numeric
@attribute reduce {off, ifmove}
@attribute expensive numeric
@attribute latwomir {off, endonly, endonlyroot}
@attribute multiple numeric
@attribute pumptune numeric
@attribute residual {off, ifmove}
@attribute passf numeric
@attribute node {fewest, upfewest, updepth, hybrid, downdepth, downfewest, depth}
@attribute passt numeric
@attribute lagomory {off, endonly}
@attribute naive {off, on}
@attribute rgap_time numeric
@attribute rlb numeric
@attribute rub numeric

@data
c20400,8000,8000,0,0,420,400,0,0,0,0,20,0,0,0,1,25,prxt1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,204.66,1.96,202.7
neos-1281048,739,739,0,0,522,153,72,45,0,0,0,0,0,0,-1,2,prxt1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,228.52,28.52,200
neos-555927,1945,1930,15,0,1403,0,450,0,0,0,0,625,14,0,-40,1,prxt1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,448.43,248.43,200
neos-912015,686,686,0,0,617,148,119,0,14,168,0,0,0,0,-1,1,prxt1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,200.01,0.01,200
ns1766074,100,0,90,10,182,0,0,0,0,0,0,0,0,0,-1,10,prxt1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,6300,2100,4200
A-1,18598,18547,51,0,1015,24,0,0,0,0,903,0,44,0,-1,300,prxt1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,252.32,52.32,200
neos16,377,336,41,0,1018,0,336,0,0,0,0,0,0,0,-7,7,prxt1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,216.43,14.01,202.42
reblock67,670,670,0,0,2523,0,0,0,0,0,2,0,0,0,-6507,6507,prxt1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,218.55,17.54,201.01
neos-799838,20844,20844,0,0,5976,108,0,0,0,0,0,5796,0,0,-50,3,prxt1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,393.23,193.23,200
ran16x16,512,256,0,256,288,0,0,0,0,0,0,0,0,0,-54,1,prxt1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,30.86,22.19,8.67
neos8,23228,23224,4,0,46324,0,4,0,0,0,0,12,0,0,-5,6,prxt1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,444.77,228.8,215.97
protfold,1835,1835,0,0,2112,35,49,0,2,0,0,0,0,0,-1,1,prxt1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,1471.87,455.72,1016.15
bienst2,505,35,0,470,576,0,0,0,5,0,0,0,0,56,-81,1,prxt1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,114.15,104.25,9.9
map18,164547,146,0,164401,328818,17,0,0,0,0,1,0,0,0,-1,10986600,prxt1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,769.69,369.69,400
modglob,422,98,0,324,291,0,0,0,0,0,0,0,0,61,-17360,1.50376,prxt1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,8.22,8.19,0.03
sprint_hidden01_j,10250,10190,60,0,3814,588,1410,0,56,0,0,320,0,0,-1,1,prxt1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,719.31,364.75,354.56
yue20013.1.150,874,824,50,0,3684,52,1404,0,0,0,162,52,26,0,-1,65,prxt1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,2300,2100,200
core2536-691,15293,15284,0,9,2539,0,0,2536,0,1,0,0,0,0,0.1,100,prxt1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,402,201.43,200.57
a10200,2000,2000,0,0,210,200,0,0,0,0,10,0,0,0,1,25,zhifmvhr0nve1str10tr20dvo7,on,off,off,10,20,ifmove,off,7,off,0,off,0,0,off,30,fewest,1,off,on,0.02,0.01,0.01
neos-912023,686,686,0,0,623,154,119,0,14,168,0,0,0,0,-1,1,zhifmvhr0nve1str10tr20dvo7,on,off,off,10,20,ifmove,off,7,off,0,off,0,0,off,30,fewest,1,off,on,223.53,23.53,200
neos-785899,1320,1320,0,0,1653,0,235,0,0,57,0,0,0,0,-1,1,zhifmvhr0nve1str10tr20dvo7,on,off,off,10,20,ifmove,off,7,off,0,off,0,0,off,30,fewest,1,off,on,283.16,83.16,200
neos13,1827,1815,0,12,20852,0,0,0,0,0,0,0,0,0,-146.227,227.459,zhifmvhr0nve1str10tr20dvo7,on,off,off,10,20,ifmove,off,7,off,0,off,0,0,off,30,fewest,1,off,on,585.13,349.53,235.6
p6b,462,462,0,0,5852,0,5852,0,0,0,0,0,0,0,1,1,zhifmvhr0nve1str10tr20dvo7,on,off,off,10,20,ifmove,off,7,off,0,off,0,0,off,30,fewest,1,off,on,521.25,227.6,293.65
gmu-35-40,1205,1200,0,5,424,0,403,0,0,0,0,0,0,5,-1395.29,2574.3,zhifmvhr0nve1str10tr20dvo7,on,off,off,10,20,ifmove,off,7,off,0,off,0,0,off,30,fewest,1,off,on,99.47,0.21,99.26
vpphard,51471,51471,0,0,47280,320,0,0,32,0,0,269,0,0,-1,1,zhifmvhr0nve1str10tr20dvo7,on,off,off,10,20,ifmove,off,7,off,0,off,0,0,off,30,fewest,1,off,on,3966,2200,1766
enigma,100,100,0,0,21,20,0,0,0,0,0,1,0,0,-808290,900207,zhifmvhr0nve1str10tr20dvo7,on,off,off,10,20,ifmove,off,7,off,0,off,0,0,off,30,fewest,1,off,on,0.02,0.01,0.01
pp08a,240,64,0,176,136,0,0,0,0,0,0,0,0,9,-500,1,zhifmvhr0nve1str10tr20dvo7,on,off,off,10,20,ifmove,off,7,off,0,off,0,0,off,30,fewest,1,off,on,201.99,198.45,3.54
neos-547911,3528,3528,0,0,693,0,21,0,0,336,0,0,0,0,1,1,zhifmvhr0nve1str10tr20dvo7,on,off,off,10,20,ifmove,off,7,off,0,off,0,0,off,30,fewest,1,off,on,325.79,82.95,242.84
eilB101,2818,2818,0,0,100,100,0,0,0,0,0,0,0,0,1,1,zhifmvhr0nve1str10tr20dvo7,on,off,off,10,20,ifmove,off,7,off,0,off,0,0,off,30,fewest,1,off,on,279.32,53.77,225.55
neos-1441553,960,960,0,0,316,47,0,0,0,0,0,0,0,0,-10200,4620,zhifmvhr0nve1str10tr20dvo7,on,off,off,10,20,ifmove,off,7,off,0,off,0,0,off,30,fewest,1,off,on,295.76,95.76,200
bnatt350,3150,3150,0,0,4923,0,0,183,0,0,0,0,0,0,-1,1,zhifmvhr0nve1str10tr20dvo7,on,off,off,10,20,ifmove,off,7,off,0,off,0,0,off,30,fewest,1,off,on,4200.01,0.01,4200
c20400,8000,8000,0,0,420,400,0,0,0,0,20,0,0,0,1,25,zhifmvhr0nve1str10tr20dvo7,on,off,off,10,20,ifmove,off,7,off,0,off,0,0,off,30,fewest,1,off,on,4201.92,1.92,4200
neos-1281048,739,739,0,0,522,153,72,45,0,0,0,0,0,0,-1,2,zhifmvhr0nve1str10tr20dvo7,on,off,off,10,20,ifmove,off,7,off,0,off,0,0,off,30,fewest,1,off,on,394.92,194.92,200
neos-555927,1945,1930,15,0,1403,0,450,0,0,0,0,625,14,0,-40,1,zhifmvhr0nve1str10tr20dvo7,on,off,off,10,20,ifmove,off,7,off,0,off,0,0,off,30,fewest,1,off,on,224.43,24.43,200
neos-912015,686,686,0,0,617,148,119,0,14,168,0,0,0,0,-1,1,zhifmvhr0nve1str10tr20dvo7,on,off,off,10,20,ifmove,off,7,off,0,off,0,0,off,30,fewest,1,off,on,200.01,0.01,200
ns1766074,100,0,90,10,182,0,0,0,0,0,0,0,0,0,-1,10,zhifmvhr0nve1str10tr20dvo7,on,off,off,10,20,ifmove,off,7,off,0,off,0,0,off,30,fewest,1,off,on,6300,2100,4200
A-1,18598,18547,51,0,1015,24,0,0,0,0,903,0,44,0,-1,300,zhifmvhr0nve1str10tr20dvo7,on,off,off,10,20,ifmove,off,7,off,0,off,0,0,off,30,fewest,1,off,on,4251.72,51.72,4200
neos16,377,336,41,0,1018,0,336,0,0,0,0,0,0,0,-7,7,zhifmvhr0nve1str10tr20dvo7,on,off,off,10,20,ifmove,off,7,off,0,off,0,0,off,30,fewest,1,off,on,615.3,12.18,603.12
reblock67,670,670,0,0,2523,0,0,0,0,0,2,0,0,0,-6507,6507,zhifmvhr0nve1str10tr20dvo7,on,off,off,10,20,ifmove,off,7,off,0,off,0,0,off,30,fewest,1,off,on,116.01,15.19,100.82
neos-799838,20844,20844,0,0,5976,108,0,0,0,0,0,5796,0,0,-50,3,zhifmvhr0nve1str10tr20dvo7,on,off,off,10,20,ifmove,off,7,off,0,off,0,0,off,30,fewest,1,off,on,450.46,242.04,208.42
ran16x16,512,256,0,256,288,0,0,0,0,0,0,0,0,0,-54,1,zhifmvhr0nve1str10tr20dvo7,on,off,off,10,20,ifmove,off,7,off,0,off,0,0,off,30,fewest,1,off,on,33.76,21.99,11.77
neos8,23228,23224,4,0,46324,0,4,0,0,0,0,12,0,0,-5,6,zhifmvhr0nve1str10tr20dvo7,on,off,off,10,20,ifmove,off,7,off,0,off,0,0,off,30,fewest,1,off,on,428.8,228.8,200
protfold,1835,1835,0,0,2112,35,49,0,2,0,0,0,0,0,-1,1,zhifmvhr0nve1str10tr20dvo7,on,off,off,10,20,ifmove,off,7,off,0,off,0,0,off,30,fewest,1,off,on,3707.3,455.66,3251.64
bienst2,505,35,0,470,576,0,0,0,5,0,0,0,0,56,-81,1,zhifmvhr0nve1str10tr20dvo7,on,off,off,10,20,ifmove,off,7,off,0,off,0,0,off,30,fewest,1,off,on,297.1,97.1,200
map18,164547,146,0,164401,328818,17,0,0,0,0,1,0,0,0,-1,10986600,zhifmvhr0nve1str10tr20dvo7,on,off,off,10,20,ifmove,off,7,off,0,off,0,0,off,30,fewest,1,off,on,761.56,361.6,399.96
modglob,422,98,0,324,291,0,0,0,0,0,0,0,0,61,-17360,1.50376,zhifmvhr0nve1str10tr20dvo7,on,off,off,10,20,ifmove,off,7,off,0,off,0,0,off,30,fewest,1,off,on,6.31,6.2,0.11
sprint_hidden01_j,10250,10190,60,0,3814,588,1410,0,56,0,0,320,0,0,-1,1,zhifmvhr0nve1str10tr20dvo7,on,off,off,10,20,ifmove,off,7,off,0,off,0,0,off,30,fewest,1,off,on,748.24,314.75,433.49
yue20013.1.150,874,824,50,0,3684,52,1404,0,0,0,162,52,26,0,-1,65,zhifmvhr0nve1str10tr20dvo7,on,off,off,10,20,ifmove,off,7,off,0,off,0,0,off,30,fewest,1,off,on,2231,2031,200
core2536-691,15293,15284,0,9,2539,0,0,2536,0,1,0,0,0,0,0.1,100,zhifmvhr0nve1str10tr20dvo7,on,off,off,10,20,ifmove,off,7,off,0,off,0,0,off,30,fewest,1,off,on,407.38,201.6,205.78
a10200,2000,2000,0,0,210,200,0,0,0,0,10,0,0,0,1,25,zhifmvxpsve2str10tr20dvo7,on,on,off,10,20,ifmove,off,7,off,2,off,0,0,off,30,fewest,1,off,on,0.02,0.01,0.01
neos-912023,686,686,0,0,623,154,119,0,14,168,0,0,0,0,-1,1,zhifmvxpsve2str10tr20dvo7,on,on,off,10,20,ifmove,off,7,off,2,off,0,0,off,30,fewest,1,off,on,366.33,166.33,200
neos-785899,1320,1320,0,0,1653,0,235,0,0,57,0,0,0,0,-1,1,zhifmvxpsve2str10tr20dvo7,on,on,off,10,20,ifmove,off,7,off,2,off,0,0,off,30,fewest,1,off,on,243.56,43.56,200
neos13,1827,1815,0,12,20852,0,0,0,0,0,0,0,0,0,-146.227,227.459,zhifmvxpsve2str10tr20dvo7,on,on,off,10,20,ifmove,off,7,off,2,off,0,0,off,30,fewest,1,off,on,578.07,349.53,228.54
p6b,462,462,0,0,5852,0,5852,0,0,0,0,0,0,0,1,1,zhifmvxpsve2str10tr20dvo7,on,on,off,10,20,ifmove,off,7,off,2,off,0,0,off,30,fewest,1,off,on,509.18,241.01,268.17
gmu-35-40,1205,1200,0,5,424,0,403,0,0,0,0,0,0,5,-1395.29,2574.3,zhifmvxpsve2str10tr20dvo7,on,on,off,10,20,ifmove,off,7,off,2,off,0,0,off,30,fewest,1,off,on,1.63,0.21,1.42
vpphard,51471,51471,0,0,47280,320,0,0,32,0,0,269,0,0,-1,1,zhifmvxpsve2str10tr20dvo7,on,on,off,10,20,ifmove,off,7,off,2,off,0,0,off,30,fewest,1,off,on,4856.12,2200,2656.12
enigma,100,100,0,0,21,20,0,0,0,0,0,1,0,0,-808290,900207,zhifmvxpsve2str10tr20dvo7,on,on,off,10,20,ifmove,off,7,off,2,off,0,0,off,30,fewest,1,off,on,0.02,0.01,0.01
pp08a,240,64,0,176,136,0,0,0,0,0,0,0,0,9,-500,1,zhifmvxpsve2str10tr20dvo7,on,on,off,10,20,ifmove,off,7,off,2,off,0,0,off,30,fewest,1,off,on,144.83,144.69,0.14
neos-547911,3528,3528,0,0,693,0,21,0,0,336,0,0,0,0,1,1,zhifmvxpsve2str10tr20dvo7,on,on,off,10,20,ifmove,off,7,off,2,off,0,0,off,30,fewest,1,off,on,297.23,82.95,214.28
eilB101,2818,2818,0,0,100,100,0,0,0,0,0,0,0,0,1,1,zhifmvxpsve2str10tr20dvo7,on,on,off,10,20,ifmove,off,7,off,2,off,0,0,off,30,fewest,1,off,on,264.41,55.98,208.43
neos-1441553,960,960,0,0,316,47,0,0,0,0,0,0,0,0,-10200,4620,zhifmvxpsve2str10tr20dvo7,on,on,off,10,20,ifmove,off,7,off,2,off,0,0,off,30,fewest,1,off,on,295.76,95.76,200
bnatt350,3150,3150,0,0,4923,0,0,183,0,0,0,0,0,0,-1,1,zhifmvxpsve2str10tr20dvo7,on,on,off,10,20,ifmove,off,7,off,2,off,0,0,off,30,fewest,1,off,on,4200.01,0.01,4200
c20400,8000,8000,0,0,420,400,0,0,0,0,20,0,0,0,1,25,zhifmvxpsve2str10tr20dvo7,on,on,off,10,20,ifmove,off,7,off,2,off,0,0,off,30,fewest,1,off,on,204.79,1.79,203
neos-1281048,739,739,0,0,522,153,72,45,0,0,0,0,0,0,-1,2,zhifmvxpsve2str10tr20dvo7,on,on,off,10,20,ifmove,off,7,off,2,off,0,0,off,30,fewest,1,off,on,394.92,194.92,200
neos-555927,1945,1930,15,0,1403,0,450,0,0,0,0,625,14,0,-40,1,zhifmvxpsve2str10tr20dvo7,on,on,off,10,20,ifmove,off,7,off,2,off,0,0,off,30,fewest,1,off,on,219.03,19.03,200
neos-912015,686,686,0,0,617,148,119,0,14,168,0,0,0,0,-1,1,zhifmvxpsve2str10tr20dvo7,on,on,off,10,20,ifmove,off,7,off,2,off,0,0,off,30,fewest,1,off,on,200.01,0.01,200
ns1766074,100,0,90,10,182,0,0,0,0,0,0,0,0,0,-1,10,zhifmvxpsve2str10tr20dvo7,on,on,off,10,20,ifmove,off,7,off,2,off,0,0,off,30,fewest,1,off,on,6300,2100,4200
A-1,18598,18547,51,0,1015,24,0,0,0,0,903,0,44,0,-1,300,zhifmvxpsve2str10tr20dvo7,on,on,off,10,20,ifmove,off,7,off,2,off,0,0,off,30,fewest,1,off,on,252.32,52.32,200
neos16,377,336,41,0,1018,0,336,0,0,0,0,0,0,0,-7,7,zhifmvxpsve2str10tr20dvo7,on,on,off,10,20,ifmove,off,7,off,2,off,0,0,off,30,fewest,1,off,on,232.88,18.6,214.28
reblock67,670,670,0,0,2523,0,0,0,0,0,2,0,0,0,-6507,6507,zhifmvxpsve2str10tr20dvo7,on,on,off,10,20,ifmove,off,7,off,2,off,0,0,off,30,fewest,1,off,on,239.59,29.8,209.79
neos-799838,20844,20844,0,0,5976,108,0,0,0,0,0,5796,0,0,-50,3,zhifmvxpsve2str10tr20dvo7,on,on,off,10,20,ifmove,off,7,off,2,off,0,0,off,30,fewest,1,off,on,449.38,249.38,200
ran16x16,512,256,0,256,288,0,0,0,0,0,0,0,0,0,-54,1,zhifmvxpsve2str10tr20dvo7,on,on,off,10,20,ifmove,off,7,off,2,off,0,0,off,30,fewest,1,off,on,30.34,21.49,8.85
neos8,23228,23224,4,0,46324,0,4,0,0,0,0,12,0,0,-5,6,zhifmvxpsve2str10tr20dvo7,on,on,off,10,20,ifmove,off,7,off,2,off,0,0,off,30,fewest,1,off,on,428.8,228.8,200
protfold,1835,1835,0,0,2112,35,49,0,2,0,0,0,0,0,-1,1,zhifmvxpsve2str10tr20dvo7,on,on,off,10,20,ifmove,off,7,off,2,off,0,0,off,30,fewest,1,off,on,994.53,462.32,532.21
bienst2,505,35,0,470,576,0,0,0,5,0,0,0,0,56,-81,1,zhifmvxpsve2str10tr20dvo7,on,on,off,10,20,ifmove,off,7,off,2,off,0,0,off,30,fewest,1,off,on,57.51,46.29,11.22
map18,164547,146,0,164401,328818,17,0,0,0,0,1,0,0,0,-1,10986600,zhifmvxpsve2str10tr20dvo7,on,on,off,10,20,ifmove,off,7,off,2,off,0,0,off,30,fewest,1,off,on,733.73,333.73,400
modglob,422,98,0,324,291,0,0,0,0,0,0,0,0,61,-17360,1.50376,zhifmvxpsve2str10tr20dvo7,on,on,off,10,20,ifmove,off,7,off,2,off,0,0,off,30,fewest,1,off,on,8.22,8.19,0.03
sprint_hidden01_j,10250,10190,60,0,3814,588,1410,0,56,0,0,320,0,0,-1,1,zhifmvxpsve2str10tr20dvo7,on,on,off,10,20,ifmove,off,7,off,2,off,0,0,off,30,fewest,1,off,on,1185.29,309.95,875.34
yue20013.1.150,874,824,50,0,3684,52,1404,0,0,0,162,52,26,0,-1,65,zhifmvxpsve2str10tr20dvo7,on,on,off,10,20,ifmove,off,7,off,2,off,0,0,off,30,fewest,1,off,on,2024.2,1824.2,200
core2536-691,15293,15284,0,9,2539,0,0,2536,0,1,0,0,0,0,0.1,100,zhifmvxpsve2str10tr20dvo7,on,on,off,10,20,ifmove,off,7,off,2,off,0,0,off,30,fewest,1,off,on,402.76,201.6,201.16
a10200,2000,2000,0,0,210,200,0,0,0,0,10,0,0,0,1,25,zhifmvltmend1lyrootstr10tr20,on,on,off,10,20,ifmove,off,2,off,0,endonly,0,0,off,30,fewest,1,off,on,0.02,0.01,0.01
neos-912023,686,686,0,0,623,154,119,0,14,168,0,0,0,0,-1,1,zhifmvltmend1lyrootstr10tr20,on,on,off,10,20,ifmove,off,2,off,0,endonly,0,0,off,30,fewest,1,off,on,366.33,166.33,200
neos-785899,1320,1320,0,0,1653,0,235,0,0,57,0,0,0,0,-1,1,zhifmvltmend1lyrootstr10tr20,on,on,off,10,20,ifmove,off,2,off,0,endonly,0,0,off,30,fewest,1,off,on,243.56,43.56,200
neos13,1827,1815,0,12,20852,0,0,0,0,0,0,0,0,0,-146.227,227.459,zhifmvltmend1lyrootstr10tr20,on,on,off,10,20,ifmove,off,2,off,0,endonly,0,0,off,30,fewest,1,off,on,370.72,149.28,221.44
p6b,462,462,0,0,5852,0,5852,0,0,0,0,0,0,0,1,1,zhifmvltmend1lyrootstr10tr20,on,on,off,10,20,ifmove,off,2,off,0,endonly,0,0,off,30,fewest,1,off,on,533.33,234.95,298.38
gmu-35-40,1205,1200,0,5,424,0,403,0,0,0,0,0,0,5,-1395.29,2574.3,zhifmvltmend1lyrootstr10tr20,on,on,off,10,20,ifmove,off,2,off,0,endonly,0,0,off,30,fewest,1,off,on,1.39,0.21,1.18
vpphard,51471,51471,0,0,47280,320,0,0,32,0,0,269,0,0,-1,1,zhifmvltmend1lyrootstr10tr20,on,on,off,10,20,ifmove,off,2,off,0,endonly,0,0,off,30,fewest,1,off,on,4296.79,2200,2096.79
enigma,100,100,0,0,21,20,0,0,0,0,0,1,0,0,-808290,900207,zhifmvltmend1lyrootstr10tr20,on,on,off,10,20,ifmove,off,2,off,0,endonly,0,0,off,30,fewest,1,off,on,0.02,0.01,0.01
pp08a,240,64,0,176,136,0,0,0,0,0,0,0,0,9,-500,1,zhifmvltmend1lyrootstr10tr20,on,on,off,10,20,ifmove,off,2,off,0,endonly,0,0,off,30,fewest,1,off,on,144.83,144.69,0.14
neos-547911,3528,3528,0,0,693,0,21,0,0,336,0,0,0,0,1,1,zhifmvltmend1lyrootstr10tr20,on,on,off,10,20,ifmove,off,2,off,0,endonly,0,0,off,30,fewest,1,off,on,280.55,80.55,200
eilB101,2818,2818,0,0,100,100,0,0,0,0,0,0,0,0,1,1,zhifmvltmend1lyrootstr10tr20,on,on,off,10,20,ifmove,off,2,off,0,endonly,0,0,off,30,fewest,1,off,on,257.54,46.27,211.27
