neos-801834;prxt1;18830.150988;18830.150988;955296.9554838003
markshare1;prxt1;615102.07454;615102.07454;713157.6318355496
c60900;prxt1;720630.944282;720630.944282;37544.674053778865
c10100;prxt1;976.375884;976.375884;1399.923315318833
d05100;prxt1;166.418511;166.418511;12130.405827305727
d801600;prxt1;5620.937274;5620.937274;104114.9315485894
set1ch;prxt1;380.37543;380.37543;16953.436311015474
c201600;prxt1;1166.762499;1166.762499;32750.649691387312
neos-905856;prxt1;288767.08822;288767.08822;31836.109254731833
opt1217;prxt1;40024.082638;40024.082638;-85930.96869701982
fast0507;prxt1;12298.932918;12298.932918;11381.545421687797
e20200;prxt1;2197.553561;2197.553561;12402.34149314749
n050w4-3;prxt1;66290.364407;66290.364407;38585.80111135636
neos-956971;prxt1;8670.430357;8670.430357;19446.040394259642
bs24_t;prxt1;387552.739712;387552.739712;3682.4730088922734
neos-1622252;prxt1;89236.894845;89236.894845;60556.49171391281
swath;prxt1;78428.957034;78428.957034;8579.595580936528
eilC76;prxt1;39336.03567;39336.03567;27927.99467183141
aflow40b;prxt1;13486.156604;13486.156604;8281.553912905907
tr12-30;prxt1;87730.083627;87730.083627;19618.53733565027
neos1;prxt1;19286.558509;19286.558509;661028.3163614641
A-2;prxt1;80945.119682;80945.119682;45780.085708971135
iis-100-0-cov;prxt1;75477.323902;75477.323902;57950.90020605108
ibarra;prxt1;48182.63588;48182.63588;122131.21345329248
cap6000;prxt1;4.603512;4.603512;-85164.15411422463
n3div36;prxt1;29135.912243;29135.912243;11187.668522895809
net12;prxt1;244068.401244;244068.401244;33980.57500597807
br3;prxt1;68692.913835;68692.913835;44734.04059406891
neos-934531;prxt1;365928.605968;365928.605968;37904.21277579505
neos-544324;prxt1;29212.613078;29212.613078;10520.408801867014
liu;prxt1;28586.089809;28586.089809;14553.212161547099
neos-801834;zhifmvhr0nve1str10tr20dvo7;6791.099004;6791.099004;956127.7855299278
markshare1;zhifmvhr0nve1str10tr20dvo7;620540.736174;620540.736174;726447.0806816504
c60900;zhifmvhr0nve1str10tr20dvo7;720566.721204;720566.721204;52762.999762171225
c10100;zhifmvhr0nve1str10tr20dvo7;635.545119;635.545119;2477.1807320310213
d05100;zhifmvhr0nve1str10tr20dvo7;565.838782;565.838782;29048.586881681153
d801600;zhifmvhr0nve1str10tr20dvo7;720257.7778;720257.7778;258168.58243880904
set1ch;zhifmvhr0nve1str10tr20dvo7;1046.191483;1046.191483;16944.343265531814
c201600;zhifmvhr0nve1str10tr20dvo7;720254.446594;720254.446594;47968.97539977968
neos-905856;zhifmvhr0nve1str10tr20dvo7;116546.890972;116546.890972;437716.3880635503
