instance, recommended_parameter, param_value_pred, param_value_real, default_value, improvement_pred, improvement_real
neos-641591,default,12201.867498,4276.537427,4276.537427,-2.85321190479,1.0
n080w8-7,default,72914.9435925,37358.003848,37358.003848,-1.95178907013,1.0
bnatt350,zhifmvresidualifmv,28018.2545866,720009.1604,720009.1604,25.6978591644,1.0
e10400,default,20686.3242284,111.633126,111.633126,-185.306324114,1.0
a10100,default,8330.2977566,381.1752,381.1752,-21.8542490608,1.0
neos-506428,default,302342.425591,495126.030637,495126.030637,1.63763332145,1.0
flugpl,default,8117.56022022,4639.7304,4639.7304,-1.74957584178,1.0
neos-957389,default,27944.8156245,4536.6412,4536.6412,-6.15980290099,1.0
neos-849702,default,12146.5416714,720029.771,720029.771,59.2785823719,1.0
neos-957143,default,28884.366215,13632.260748,13632.260748,-2.11882436442,1.0
air05,default,22252.3140028,7162.444035,7162.444035,-3.10680458989,1.0
pdistuchoa,default,9322.65276848,113683.243687,113683.243687,12.1943020415,1.0
ns1766074,zhifmvresidualifmv,8793.21738585,1080000.0,1080000.0,122.821937933,1.0
timtab2,default,7234.07259075,212084.568037,212084.568037,29.317450907,1.0
t1717,default,47575.356878,71434.953722,71434.953722,1.50151167347,1.0
timtab1,default,7064.33612116,116605.644337,116605.644337,16.5062423895,1.0
neos-1441553,zhifmvresidualifmv,10785.8773067,16644.458382,210.706649,-51.1890695327,-78.993512834
vpm2,default,7221.61973677,18208.406497,18208.406497,2.52137431223,1.0
a05100,zhifmvmultiple4,8585.65608089,57.2436,57.2436,-149.984558639,1.0
p0548,zhifmvmultiple4,8208.42713629,346941.4572,346941.4572,42.2664965455,1.0
yue20013.1.150,zhifmvresidualifmv,13588.6103333,324109.546735,360593.285463,26.536435781,1.11256607248
disctom,default,330827.087103,462.5954,462.5954,-715.154294884,1.0
neos-810286,zhifmvmultiple4,14965.3409915,4667.505857,4238.9314,-3.53045132825,-1.10110436253
pigeon-10,zhifmvmultiple4,10334.6480366,36004.4655,36004.4655,3.4838598637,1.0
ibarra,default,7987.75197503,48177.649159,48177.649159,6.0314402988,1.0
harp2,default,65864730.2355,214.541675,214.541675,-307002.032288,1.0
irp,default,13550.0269524,1114.606162,1114.606162,-12.1567845347,1.0
eilA101.2,default,24070.1807236,54686.341877,54686.341877,2.27195393774,1.0
neos-912023,zhifmvresidualifmv,12061.7172043,27841.577888,979.479248,-12.3144183288,-28.424877755
nug08,default,7473.24962662,15729.014578,15729.014578,2.10470884339,1.0
neos-709469,default,9073.38711974,258.7786,258.7786,-35.0623549232,1.0
csched010,default,12225.5429565,113519.1288,113519.1288,9.28540590829,1.0
cov1075,default,9212.25599124,31862.944656,31862.944656,3.45875588849,1.0
neos-860244,default,13265.9996463,20098.732269,20098.732269,1.51505599313,1.0
bley_xl1,default,674210.258355,21684.802184,21684.802184,-31.0913723184,1.0
trd445c,default,79471.598705,16894.619794,16894.619794,-4.70395899251,1.0
stp3d,default,341658.508367,1294388.32023,1294388.32023,3.78854408285,1.0
A-2,default,2561.10182231,79878.724819,79878.724819,31.1892030701,1.0
netdiversion,default,264885.190899,103334.545887,103334.545887,-2.56337499357,1.0
dsbmip,default,8294.62127166,23.113197,23.113197,-358.86949225,1.0
bs24_t,default,17222.9689828,169530.825064,169530.825064,9.84329851802,1.0
iis-pima-cov,default,131941.676412,50587.76284,50587.76284,-2.60817377573,1.0
fiber,default,8030.53900157,6429.183411,6429.183411,-1.24907604717,1.0
neos-1597104,default,29139.6321386,5354.1984,5354.1984,-5.44238931053,1.0
m100n500k4r1,default,10809.3257532,14435.63344,14435.63344,1.33547954513,1.0
nw04,default,39260.9597761,12693.678779,12693.678779,-3.09295362358,1.0
aflow40b,default,6390.27524322,19224.850955,19224.850955,3.00845428769,1.0
triptim1,zhifmvmultiple4,1625541.01378,41313.829037,39958.160154,-40.681077595,-1.03392720981
mine-166-5,default,41141.5805787,6374.629194,6374.629194,-6.45395666581,1.0
neos-1595230,default,10358.0930339,2343.593403,2343.593403,-4.41974833204,1.0
glass4,default,9748.84076367,126792.801516,126792.801516,13.0059362533,1.0
T2_300_1000_0,default,10500.8317683,5461.524,5461.524,-1.92269259794,1.0
neos-1622252,default,18773.188777,86788.803233,86788.803233,4.62301872441,1.0
neos-631710,default,689319.268223,737232.8244,737232.8244,1.06950851135,1.0
neos-1109824,default,11895.0251843,5884.435043,5884.435043,-2.0214387783,1.0
eilD76,default,8221.39584984,74082.997829,74082.997829,9.01099997884,1.0
neos-825075,default,13140.5090405,4652.946837,4652.946837,-2.82412619375,1.0
set1ch,default,7577.23566631,308.389771,308.389771,-24.5703209991,1.0
neos-953928,default,51978.1434819,7890.046045,7890.046045,-6.58781243929,1.0
neos-662469,default,12201.867498,4914.11671,4914.11671,-2.48302354586,1.0
rentacar,default,58887.3795211,10469.674068,10469.674068,-5.62456664254,1.0
p2756,zhifmvmultiple4,9971.70517209,272.5452,547.8372,-18.2019497254,2.01007832829
eilA76,default,11092.0450125,25895.883122,25895.883122,2.33463559631,1.0
neos-555927,zhifmvresidualifmv,10107.7485888,3099.814633,42940.882502,4.2483132742,13.8527259162
vpm1,zhifmvmultiple4,7608.41649412,82499.4,82499.4,10.8431761147,1.0
biella1,default,-658845.488043,3991.2104,3991.2104,-0.00605788530457,1.0
neos-1440225,default,17818.2821289,17214.5038,17214.5038,-1.03507381543,1.0
stdc6262p,default,75950.4544852,34709.368546,34709.368546,-2.18818312366,1.0
map20,zhifmvmultiple4,100288.13396,66215.567124,69926.993892,-1.43418340154,1.05605066798
10teams,default,9054.59796891,351.622058,351.622058,-25.7509384377,1.0
neos-1281048,zhifmvresidualifmv,13177.9199003,31278.951883,1240.54461,-10.6226892561,-25.213887216
neos-1516309,default,11875.2905385,4159.877584,4159.877584,-2.85472115434,1.0
p6b,zhifmvresidualifmv,13197.0047851,51679.563134,49468.499006,3.74846412588,-1.04469640625
neos-565815,default,56580.5030419,54312.911242,54312.911242,-1.04175051103,1.0
neos-780889,zhifmvmultiple4,476282.44278,13259.542,10280.1528,-46.3302882793,-1.28981954432
binkar10_1,default,12316.4366805,108.793215,108.793215,-113.209603012,1.0
neos-799838,zhifmvresidualifmv,11986.2620266,29171.337488,35382.57976,2.9519277721,1.21292277992
neos-808214,default,13849.2564991,73708.39696,73708.39696,5.32219162558,1.0
neos-777800,default,11703.5271637,652.6718,652.6718,-17.9317187653,1.0
n3seq24,default,58891.8652696,735381.293028,735381.293028,12.4869757421,1.0
p0033,default,6267.71595006,66246.2928,66246.2928,10.5694472002,1.0
neos-633273,default,49158.5261947,120073.820423,120073.820423,2.4425838144,1.0
