msc98-ip;prxt1;919.86;919.86;1289.4136282648926
neos-941313;prxt1;800.0;800.0;1000.318710773804
aflow30a;prxt1;133.84;133.84;253.07266850831616
a10100;prxt1;2.32;2.32;19.630067865659438
neos10;prxt1;516.48;516.48;450.9596249149663
fixnet6;prxt1;217.16;217.16;193.8628239061274
neos-538867;prxt1;321.57;321.57;445.47399322613364
eilD76;prxt1;456.07;456.07;359.00568710739606
neos-1337307;prxt1;206.48;206.48;1535.859201304594
disctom;prxt1;200.01;200.01;2020.9025031984038
layer2;prxt1;113.05;113.05;103.74606689762379
neos-916792;prxt1;324.68;324.68;286.61951147294275
neos-859770;prxt1;6300.0;6300.0;382.5456425622346
neos-1215891;prxt1;202.51;202.51;1031.9387823520747
opm2-z7-s2;prxt1;857.34;857.34;498.0346363945579
rgn;prxt1;280.84;280.84;183.61899659863943
egout;prxt1;1547.08;1547.08;135.76530574758667
timtab1;prxt1;923.82;923.82;2299.3672554125997
cov1075;prxt1;193.93;193.93;1532.5593442056202
neos-950242;prxt1;2100.0;2100.0;1653.459534311634
harp2;prxt1;5.39;5.39;498.92008972054737
p0033;prxt1;386.41;386.41;172.852426303855
neos-849702;prxt1;4200.01;4200.01;986.9512553372866
trd445c;prxt1;266.36;266.36;910.613075042517
layer4;prxt1;574.43;574.43;485.64963032387766
dcmulti;prxt1;15.05;15.05;202.33691940160753
neos-538916;prxt1;347.66;347.66;358.4588519524491
neos-641591;prxt1;418.51;418.51;771.7495968238843
neos-662469;prxt1;600.77;600.77;771.7495968238843
tanglegram1;prxt1;6397.0;6397.0;3606.3077061195145
c10400;prxt1;0.97;0.97;107.79371514344476
msc98-ip;zhifmvhr0nve1str10tr20dvo7;4415.46;4415.46;1222.7469615982259
neos-941313;zhifmvhr0nve1str10tr20dvo7;1800.0;1800.0;2095.9737994047564
aflow30a;zhifmvhr0nve1str10tr20dvo7;221.71;221.71;300.4389225048026
a10100;zhifmvhr0nve1str10tr20dvo7;2.32;2.32;131.06792734764008
neos10;zhifmvhr0nve1str10tr20dvo7;472.2;472.2;477.1973582482997
fixnet6;zhifmvhr0nve1str10tr20dvo7;152.57;152.57;236.7377214843944
neos-538867;zhifmvhr0nve1str10tr20dvo7;322.97;322.97;498.221979591836
eilD76;zhifmvhr0nve1str10tr20dvo7;628.1;628.1;361.02678967149865
neos-1337307;zhifmvhr0nve1str10tr20dvo7;207.09;207.09;1604.7762060327266
disctom;zhifmvhr0nve1str10tr20dvo7;4200.01;4200.01;2157.1107063730065
layer2;zhifmvhr0nve1str10tr20dvo7;36.65;36.65;115.7234056073012
neos-916792;zhifmvhr0nve1str10tr20dvo7;305.32;305.32;330.6675154944669
