msc98-ip;prxt1;919.86;919.86;686.1092779738763
neos-941313;prxt1;800.0;800.0;799.9692596564245
aflow30a;prxt1;133.84;133.84;43.47061153285844
a10100;prxt1;2.32;2.32;39.75333309239666
neos10;prxt1;516.48;516.48;458.80502322504526
fixnet6;prxt1;217.16;217.16;39.70706043687572
neos-538867;prxt1;321.57;321.57;909.5447188532298
eilD76;prxt1;456.07;456.07;331.3357295657975
neos-1337307;prxt1;206.48;206.48;-150.93723189624598
disctom;prxt1;200.01;200.01;494.8166646903545
layer2;prxt1;113.05;113.05;83.00250522803198
neos-916792;prxt1;324.68;324.68;1085.6867560481396
neos-859770;prxt1;6300.0;6300.0;417.1170577851312
neos-1215891;prxt1;202.51;202.51;2142.8266019088405
opm2-z7-s2;prxt1;857.34;857.34;4306.747651892566
rgn;prxt1;280.84;280.84;89.30831079678026
egout;prxt1;1547.08;1547.08;161.2893714364429
timtab1;prxt1;923.82;923.82;34.55761843819057
cov1075;prxt1;193.93;193.93;571.5789972052578
neos-950242;prxt1;2100.0;2100.0;773.0962499837
harp2;prxt1;5.39;5.39;4973.653253739749
p0033;prxt1;386.41;386.41;167.07556194305204
neos-849702;prxt1;4200.01;4200.01;640.3872077032593
trd445c;prxt1;266.36;266.36;462.43488697733136
layer4;prxt1;574.43;574.43;462.49891325885864
dcmulti;prxt1;15.05;15.05;1856.1042125275499
neos-538916;prxt1;347.66;347.66;909.4739471706941
neos-641591;prxt1;418.51;418.51;294.94810066727496
neos-662469;prxt1;600.77;600.77;294.94810066727496
tanglegram1;prxt1;6397.0;6397.0;5537.662225106275
c10400;prxt1;0.97;0.97;353.72559960152876
msc98-ip;zhifmvhr0nve1str10tr20dvo7;4415.46;4415.46;631.4420701551339
neos-941313;zhifmvhr0nve1str10tr20dvo7;1800.0;1800.0;972.8605198857323
aflow30a;zhifmvhr0nve1str10tr20dvo7;221.71;221.71;74.14606344071719
a10100;zhifmvhr0nve1str10tr20dvo7;2.32;2.32;46.33385644287186
neos10;zhifmvhr0nve1str10tr20dvo7;472.2;472.2;495.47597683239724
fixnet6;zhifmvhr0nve1str10tr20dvo7;152.57;152.57;38.117908193087516
neos-538867;zhifmvhr0nve1str10tr20dvo7;322.97;322.97;1599.0613637247043
eilD76;zhifmvhr0nve1str10tr20dvo7;628.1;628.1;362.08914501012765
neos-1337307;zhifmvhr0nve1str10tr20dvo7;207.09;207.09;-186.30001611623447
disctom;zhifmvhr0nve1str10tr20dvo7;4200.01;4200.01;488.9178791397599
layer2;zhifmvhr0nve1str10tr20dvo7;36.65;36.65;113.6779571358907
neos-916792;zhifmvhr0nve1str10tr20dvo7;305.32;305.32;964.7927951078779
neos-859770;zhifmvhr0nve1str10tr20dvo7;6300.0;6300.0;427.76326047176417
