instance, recommended_parameter, param_value_pred, param_value_real, default_value, improvement_pred, improvement_real
layer2,str10tr20zhifmvdvo7,22.848030303,130.25,113.05,4.94791010431,-1.15214506855
neos-960392,str10tr20zhifmvdvo7,392.026535714,411.76,400.0,1.0203390933,-1.0294
dano3mip,str10tr20zhifmvdvo7,1532.03142857,467.26,478.94,-3.19879615102,1.0249967898
neos-555884,zhifmvpptn5005043,610.869565217,237.62,243.27,-2.5110764386,1.02377745981
n050w4-1,str10tr20zhifmvdvo7,416.88016129,473.43,400.0,-1.04220040323,-1.183575
neos-916792,str10tr20zhifmvdvo7,617.648979592,268.26,287.02,-2.15193707613,1.06993215537
opm2-z7-s2,str10tr20zhifmvdvo7,579.922222222,751.47,807.12,1.3917728431,1.07405485249
zib54-UUE,zhifmvmultiple4,409.014,470.18,464.56,1.13580464238,-1.01209746857
tr12-30,zhifmvmultiple2passf20,42.5258333333,638.16,603.83,14.1991338598,-1.05685375023
layer4,zhifmvhr0nve1str10tr20dvo7rnd1rns1,444.393333333,561.23,574.43,1.29261615086,1.02351976908
dsbmip,str10tr20zhifmvdvo7,425.435217391,0.02,0.02,-21271.7608696,1.0
neos-957323,str10tr20zhifmvdvo7,384.493083333,400.0,400.0,1.04033080786,1.0
lseu,str10tr20zhifmvdvo7,382.265714286,123.07,123.07,-3.10608364578,1.0
gt2,str10tr20zhifmvdvo7,36.8561594203,764.62,764.62,20.7460574305,1.0
neos-1437164,str10tr20zhifmvdvo7,86.0372058824,97.24,97.24,1.13020871613,1.0
neos-641591,str10tr20zhifmvdvo7,242.346630435,321.8,200.76,-1.20714599738,-1.60290894601
neos-785899,str10tr20zhifmvdvo7,0.0200000000023,243.56,243.56,12177.9999986,1.0
bnatt350,zhifmvhr0nve1str10tr20dvo7rnd1rns1,318.879733333,4200.01,4200.01,13.1711412202,1.0
e10400,str10tr20zhifmvdvo7,15.9514530892,6.05,5.32,-2.99839343783,-1.13721804511
a10100,str10tr20zhifmvdvo7,22.848030303,2.32,2.32,-9.84828892372,1.0
neos-799838,str10tr20zhifmvdvo7,530.774130435,444.61,398.06,-1.33340232737,-1.11694216952
beasleyC3,str10tr20zhifmvdvo7,5.69765306122,605.57,601.42,105.555742608,-1.00690033587
neos-957389,str10tr20zhifmvdvo7,4.10142857143,400.0,400.0,97.5269940787,1.0
neos-849702,zhifmvhr0nve1str10tr20dvo7rnd1rns1,444.393333333,4200.01,4200.01,9.45110937758,1.0
neos-957143,str10tr20zhifmvdvo7,405.07904,400.0,400.0,-1.0126976,1.0
rd-rplusc-21,str10tr20zhifmvdvo7,1804.9955102,4400.0,4400.0,2.43767919373,1.0
pdistuchoa,str10tr20zhifmvdvo7,301.884897959,800.24,792.08,2.62378146557,-1.0103019897
ns1766074,str10tr20zhifmvdvo7,86.0372058824,6300.0,6300.0,73.2241352493,1.0
eilC76.2,str10tr20zhifmvdvo7,496.700408163,367.86,351.93,-1.41136137346,-1.04526468332
neos-931538,str10tr20zhifmvdvo7,261.182967742,901.62,485.08,1.85724208663,-1.85870371897
timtab2,zhifmvrdcifmv,764.508333333,1435.32,1415.83,1.85194842001,-1.01376577696
t1717,zhifmvmultiple4,1360.825,724.27,720.96,-1.88751803151,-1.00459110075
timtab1,zhifmvhr0nve1str10tr20dvo7rnd1rns1,81.1933333333,813.94,920.38,11.3356597422,1.13077130992
neos-1441553,str10tr20zhifmvdvo7,33.5788020833,295.76,204.56,6.09193858352,-1.44583496285
gen,str10tr20zhifmvdvo7,7.06176870748,3.37,3.37,-2.09548032863,1.0
