@relation 'newExperimentData-weka.filters.unsupervised.attribute.Remove-R38-42-weka.filters.unsupervised.attribute.Remove-R1,18,39,40'

@attribute vtotal numeric
@attribute binaries numeric
@attribute integer numeric
@attribute continuous numeric
@attribute ctotal numeric
@attribute part numeric
@attribute pack numeric
@attribute cov numeric
@attribute card numeric
@attribute iknp numeric
@attribute knp numeric
@attribute bflow numeric
@attribute iflow numeric
@attribute mflow numeric
@attribute min numeric
@attribute max numeric
@attribute cuts {on,off}
@attribute heuristic {on,off}
@attribute proximity {on,off}
@attribute strong numeric
@attribute trust numeric
@attribute zero {off,ifmove}
@attribute combine2 {on,off}
@attribute diveopt numeric
@attribute reduce {off,ifmove}
@attribute expensive numeric
@attribute latwomir {off,endonly,endonlyroot}
@attribute multiple numeric
@attribute pumptune numeric
@attribute residual {off,ifmove}
@attribute passf numeric
@attribute node {fewest,upfewest,updepth,hybrid,downdepth,downfewest,depth}
@attribute passt numeric
@attribute lagomory {off,endonly}
@attribute naive {off,on}
@attribute rgap_time numeric
@attribute time numeric

@data
2883,2880,0,3,4289,336,228,492,0,396,0,0,0,3,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,3300,11
2883,2880,0,3,4289,336,228,492,0,396,0,0,0,3,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,3600,12
2883,2880,0,3,4289,336,228,492,0,396,0,0,0,3,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,3900,13
2883,2880,0,3,4289,336,228,492,0,396,0,0,0,3,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,4200,14
2883,2880,0,3,4289,336,228,492,0,396,0,0,0,3,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,4500,15
2883,2880,0,3,4289,336,228,492,0,396,0,0,0,3,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,4800,16
2883,2880,0,3,4289,336,228,492,0,396,0,0,0,3,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,5100,17
2883,2880,0,3,4289,336,228,492,0,396,0,0,0,3,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,5400,18
2883,2880,0,3,4289,336,228,492,0,396,0,0,0,3,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,5700,19
2883,2880,0,3,4289,336,228,492,0,396,0,0,0,3,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,6000,20
2883,2880,0,3,4289,336,228,492,0,396,0,0,0,3,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,6300,21
1758,1457,0,301,351,50,0,0,0,0,0,0,0,251,-180,5,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,218.52,1
1758,1457,0,301,351,50,0,0,0,0,0,0,0,251,-180,5,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,428.67,2
1758,1457,0,301,351,50,0,0,0,0,0,0,0,251,-180,5,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,462.12,3
1758,1457,0,301,351,50,0,0,0,0,0,0,0,251,-180,5,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,486.3,4
1758,1457,0,301,351,50,0,0,0,0,0,0,0,251,-180,5,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,507.15,5
1758,1457,0,301,351,50,0,0,0,0,0,0,0,251,-180,5,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,527.23,6
1758,1457,0,301,351,50,0,0,0,0,0,0,0,251,-180,5,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,540.2,7
1758,1457,0,301,351,50,0,0,0,0,0,0,0,251,-180,5,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,553,8
1758,1457,0,301,351,50,0,0,0,0,0,0,0,251,-180,5,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,565.8,9
1758,1457,0,301,351,50,0,0,0,0,0,0,0,251,-180,5,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,578.6,10
1758,1457,0,301,351,50,0,0,0,0,0,0,0,251,-180,5,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,591.4,11
1758,1457,0,301,351,50,0,0,0,0,0,0,0,251,-180,5,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,604.2,12
1758,1457,0,301,351,50,0,0,0,0,0,0,0,251,-180,5,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,617,13
1758,1457,0,301,351,50,0,0,0,0,0,0,0,251,-180,5,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,629.8,14
1758,1457,0,301,351,50,0,0,0,0,0,0,0,251,-180,5,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,642.6,15
1758,1457,0,301,351,50,0,0,0,0,0,0,0,251,-180,5,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,655.4,16
1758,1457,0,301,351,50,0,0,0,0,0,0,0,251,-180,5,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,667.75,17
1758,1457,0,301,351,50,0,0,0,0,0,0,0,251,-180,5,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,677.04,18
1758,1457,0,301,351,50,0,0,0,0,0,0,0,251,-180,5,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,686.33,19
1758,1457,0,301,351,50,0,0,0,0,0,0,0,251,-180,5,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,695.62,20
1758,1457,0,301,351,50,0,0,0,0,0,0,0,251,-180,5,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,704.91,21
300,300,0,0,300,0,0,300,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,13.4,1
300,300,0,0,300,0,0,300,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,24.48,2
300,300,0,0,300,0,0,300,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,35.56,3
300,300,0,0,300,0,0,300,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,46.64,4
300,300,0,0,300,0,0,300,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,57.72,5
300,300,0,0,300,0,0,300,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,68.8,6
300,300,0,0,300,0,0,300,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,79.88,7
300,300,0,0,300,0,0,300,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,90.96,8
300,300,0,0,300,0,0,300,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,102.04,9
300,300,0,0,300,0,0,300,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,113.12,10
300,300,0,0,300,0,0,300,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,124.2,11
300,300,0,0,300,0,0,300,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,135.28,12
300,300,0,0,300,0,0,300,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,146.36,13
300,300,0,0,300,0,0,300,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,157.44,14
300,300,0,0,300,0,0,300,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,168.52,15
300,300,0,0,300,0,0,300,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,179.6,16
300,300,0,0,300,0,0,300,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,190.68,17
300,300,0,0,300,0,0,300,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,201.76,18
300,300,0,0,300,0,0,300,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,212.84,19
300,300,0,0,300,0,0,300,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,223.92,20
300,300,0,0,300,0,0,300,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,235,21
7359,100,0,7259,7260,0,0,0,1,0,0,0,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,214.75,1
7359,100,0,7259,7260,0,0,0,1,0,0,0,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,229.04,2
7359,100,0,7259,7260,0,0,0,1,0,0,0,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,240.34,3
7359,100,0,7259,7260,0,0,0,1,0,0,0,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,248.36,4
7359,100,0,7259,7260,0,0,0,1,0,0,0,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,256.38,5
7359,100,0,7259,7260,0,0,0,1,0,0,0,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,264.4,6
7359,100,0,7259,7260,0,0,0,1,0,0,0,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,272.42,7
7359,100,0,7259,7260,0,0,0,1,0,0,0,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,280.44,8
7359,100,0,7259,7260,0,0,0,1,0,0,0,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,288.46,9
7359,100,0,7259,7260,0,0,0,1,0,0,0,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,296.48,10
7359,100,0,7259,7260,0,0,0,1,0,0,0,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,304.5,11
7359,100,0,7259,7260,0,0,0,1,0,0,0,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,312.52,12
7359,100,0,7259,7260,0,0,0,1,0,0,0,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,320.54,13
7359,100,0,7259,7260,0,0,0,1,0,0,0,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,328.56,14
7359,100,0,7259,7260,0,0,0,1,0,0,0,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,336.58,15
7359,100,0,7259,7260,0,0,0,1,0,0,0,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,344.6,16
7359,100,0,7259,7260,0,0,0,1,0,0,0,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,352.62,17
7359,100,0,7259,7260,0,0,0,1,0,0,0,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,360.64,18
7359,100,0,7259,7260,0,0,0,1,0,0,0,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,368.66,19
7359,100,0,7259,7260,0,0,0,1,0,0,0,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,376.68,20
7359,100,0,7259,7260,0,0,0,1,0,0,0,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,384.7,21
20315,20315,0,0,39,39,0,0,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,200.3,1
20315,20315,0,0,39,39,0,0,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,200.3,2
20315,20315,0,0,39,39,0,0,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,200.3,3
20315,20315,0,0,39,39,0,0,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,200.3,4
20315,20315,0,0,39,39,0,0,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,200.3,5
20315,20315,0,0,39,39,0,0,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,200.3,6
20315,20315,0,0,39,39,0,0,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,200.3,7
20315,20315,0,0,39,39,0,0,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,200.3,8
20315,20315,0,0,39,39,0,0,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,200.3,9
20315,20315,0,0,39,39,0,0,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,200.3,10
20315,20315,0,0,39,39,0,0,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,200.3,11
20315,20315,0,0,39,39,0,0,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,200.3,12
20315,20315,0,0,39,39,0,0,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,200.3,13
20315,20315,0,0,39,39,0,0,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,200.3,14
20315,20315,0,0,39,39,0,0,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,200.3,15
20315,20315,0,0,39,39,0,0,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,200.3,16
20315,20315,0,0,39,39,0,0,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,200.3,17
20315,20315,0,0,39,39,0,0,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,200.3,18
20315,20315,0,0,39,39,0,0,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,200.3,19
20315,20315,0,0,39,39,0,0,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,200.3,20
20315,20315,0,0,39,39,0,0,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,200.3,21
4714,4714,0,0,8980,0,0,2160,0,0,0,0,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,300,1
4714,4714,0,0,8980,0,0,2160,0,0,0,0,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,393.23,2
4714,4714,0,0,8980,0,0,2160,0,0,0,0,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,486.46,3
4714,4714,0,0,8980,0,0,2160,0,0,0,0,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,579.69,4
4714,4714,0,0,8980,0,0,2160,0,0,0,0,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,672.92,5
4714,4714,0,0,8980,0,0,2160,0,0,0,0,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,766.15,6
4714,4714,0,0,8980,0,0,2160,0,0,0,0,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,859.38,7
4714,4714,0,0,8980,0,0,2160,0,0,0,0,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,952.61,8
4714,4714,0,0,8980,0,0,2160,0,0,0,0,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,1045.84,9
4714,4714,0,0,8980,0,0,2160,0,0,0,0,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,1139.07,10
4714,4714,0,0,8980,0,0,2160,0,0,0,0,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,1232.3,11
4714,4714,0,0,8980,0,0,2160,0,0,0,0,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,1325.53,12
4714,4714,0,0,8980,0,0,2160,0,0,0,0,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,1418.76,13
4714,4714,0,0,8980,0,0,2160,0,0,0,0,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,1511.99,14
4714,4714,0,0,8980,0,0,2160,0,0,0,0,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,1605.22,15
4714,4714,0,0,8980,0,0,2160,0,0,0,0,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,1698.45,16
4714,4714,0,0,8980,0,0,2160,0,0,0,0,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,1791.68,17
4714,4714,0,0,8980,0,0,2160,0,0,0,0,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,1884.91,18
4714,4714,0,0,8980,0,0,2160,0,0,0,0,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,1978.14,19
4714,4714,0,0,8980,0,0,2160,0,0,0,0,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,2071.37,20
4714,4714,0,0,8980,0,0,2160,0,0,0,0,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,2164.6,21
6856,6656,200,0,4829,630,2760,18,0,0,0,210,35,0,-4,3,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,229.48,1
6856,6656,200,0,4829,630,2760,18,0,0,0,210,35,0,-4,3,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,282.41,2
6856,6656,200,0,4829,630,2760,18,0,0,0,210,35,0,-4,3,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,332.17,3
6856,6656,200,0,4829,630,2760,18,0,0,0,210,35,0,-4,3,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,345.02,4
6856,6656,200,0,4829,630,2760,18,0,0,0,210,35,0,-4,3,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,354.73,5
6856,6656,200,0,4829,630,2760,18,0,0,0,210,35,0,-4,3,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,363.35,6
6856,6656,200,0,4829,630,2760,18,0,0,0,210,35,0,-4,3,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,370.85,7
6856,6656,200,0,4829,630,2760,18,0,0,0,210,35,0,-4,3,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,378.35,8
6856,6656,200,0,4829,630,2760,18,0,0,0,210,35,0,-4,3,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,385.85,9
6856,6656,200,0,4829,630,2760,18,0,0,0,210,35,0,-4,3,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,392.21,10
6856,6656,200,0,4829,630,2760,18,0,0,0,210,35,0,-4,3,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,398.57,11
6856,6656,200,0,4829,630,2760,18,0,0,0,210,35,0,-4,3,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,404.93,12
6856,6656,200,0,4829,630,2760,18,0,0,0,210,35,0,-4,3,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,411.29,13
6856,6656,200,0,4829,630,2760,18,0,0,0,210,35,0,-4,3,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,414.18,14
6856,6656,200,0,4829,630,2760,18,0,0,0,210,35,0,-4,3,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,417.07,15
6856,6656,200,0,4829,630,2760,18,0,0,0,210,35,0,-4,3,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,419.96,16
6856,6656,200,0,4829,630,2760,18,0,0,0,210,35,0,-4,3,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,422.85,17
6856,6656,200,0,4829,630,2760,18,0,0,0,210,35,0,-4,3,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,425.74,18
6856,6656,200,0,4829,630,2760,18,0,0,0,210,35,0,-4,3,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,428.63,19
6856,6656,200,0,4829,630,2760,18,0,0,0,210,35,0,-4,3,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,431.52,20
6856,6656,200,0,4829,630,2760,18,0,0,0,210,35,0,-4,3,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,434.41,21
11154,11154,0,0,21781,484,0,0,1,0,0,10648,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,233.13,1
11154,11154,0,0,21781,484,0,0,1,0,0,10648,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,266.26,2
11154,11154,0,0,21781,484,0,0,1,0,0,10648,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,299.39,3
11154,11154,0,0,21781,484,0,0,1,0,0,10648,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,332.52,4
11154,11154,0,0,21781,484,0,0,1,0,0,10648,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,365.65,5
11154,11154,0,0,21781,484,0,0,1,0,0,10648,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,398.78,6
11154,11154,0,0,21781,484,0,0,1,0,0,10648,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,431.91,7
11154,11154,0,0,21781,484,0,0,1,0,0,10648,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,465.04,8
11154,11154,0,0,21781,484,0,0,1,0,0,10648,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,498.17,9
11154,11154,0,0,21781,484,0,0,1,0,0,10648,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,531.3,10
11154,11154,0,0,21781,484,0,0,1,0,0,10648,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,564.43,11
11154,11154,0,0,21781,484,0,0,1,0,0,10648,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,597.56,12
