@relation 'newExperimentData-weka.filters.unsupervised.attribute.Remove-R38-42-weka.filters.unsupervised.attribute.Remove-R1,18,39,40'

@attribute vtotal numeric
@attribute binaries numeric
@attribute integer numeric
@attribute continuous numeric
@attribute ctotal numeric
@attribute part numeric
@attribute pack numeric
@attribute cov numeric
@attribute card numeric
@attribute iknp numeric
@attribute knp numeric
@attribute bflow numeric
@attribute iflow numeric
@attribute mflow numeric
@attribute min numeric
@attribute max numeric
@attribute cuts {on,off}
@attribute heuristic {on,off}
@attribute proximity {on,off}
@attribute strong numeric
@attribute trust numeric
@attribute zero {off,ifmove}
@attribute combine2 {on,off}
@attribute diveopt numeric
@attribute reduce {off,ifmove}
@attribute expensive numeric
@attribute latwomir {off,endonly,endonlyroot}
@attribute multiple numeric
@attribute pumptune numeric
@attribute residual {off,ifmove}
@attribute passf numeric
@attribute node {fewest,upfewest,updepth,hybrid,downdepth,downfewest,depth}
@attribute passt numeric
@attribute lagomory {off,endonly}
@attribute naive {off,on}
@attribute rgap_time numeric

@data
1372,1372,0,0,4944,0,0,4944,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,458.95
104,30,28,46,91,0,0,0,0,0,0,0,0,0,-1344,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,0.85
231,231,0,0,1340,20,1100,0,0,0,0,0,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,416.74
4516,4516,0,0,32,32,0,0,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,239.34
204880,204880,0,0,159488,82,2171,0,0,0,0,24451,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,5403.3
353,231,33,89,274,0,0,0,0,79,0,0,0,89,-5437,7243,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,138.19
42981,42981,0,0,129925,95,5111,0,0,0,0,0,0,0,-1,32.9742,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,3235
10724,10724,0,0,2054,383,0,0,0,1288,0,0,0,0,-1065,1080,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,207.56
13572,13572,0,0,13573,116,0,0,1,0,0,0,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,0.02
500,500,0,0,100,0,100,0,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,88.01
67584,61440,6144,0,6464,0,0,0,0,0,320,0,0,0,-1,20,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,218.76
1285,1285,0,0,330,330,0,0,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,200.01
57756,57756,0,0,2767,0,1266,0,0,0,257,0,0,0,-2,53,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,400
151,150,0,1,13,0,0,0,0,1,0,0,0,0,1,9948,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,22.63
1260,1260,0,0,1590,0,235,0,0,57,0,0,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,0.02
938,0,90,848,158,0,0,0,0,0,0,0,0,99,-622,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,38.63
1096,1096,0,0,7078,0,0,0,0,0,2,0,0,0,-99.6703,99.6703,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,203.1
1662,718,944,0,2086,0,680,0,0,2,0,0,0,0,-14,225,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,226.35
5325,5323,0,2,3411,0,439,0,0,24,0,0,0,2,-38.31,38.31,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,268.82
1344,1344,0,0,3243,0,235,9,21,105,0,0,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,614.75
2219,2111,108,0,1910,35,0,0,0,21,0,213,81,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,287.82
3395,3150,245,0,3276,28,2035,0,28,30,0,0,0,0,-1,7,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,200.01
1152,216,168,768,1368,0,48,0,0,0,0,0,0,48,-124.8,119.65,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,1.17
3648,192,0,3456,3312,0,0,0,0,0,0,0,0,1185,-480,100,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,789.79
