@relation 'newExperimentData-weka.filters.unsupervised.attribute.Remove-R38-42-weka.filters.unsupervised.attribute.Remove-R1,18,39,40'

@attribute vtotal numeric
@attribute binaries numeric
@attribute integer numeric
@attribute continuous numeric
@attribute ctotal numeric
@attribute part numeric
@attribute pack numeric
@attribute cov numeric
@attribute card numeric
@attribute iknp numeric
@attribute knp numeric
@attribute bflow numeric
@attribute iflow numeric
@attribute mflow numeric
@attribute min numeric
@attribute max numeric
@attribute cuts {on,off}
@attribute heuristic {on,off}
@attribute proximity {on,off}
@attribute strong numeric
@attribute trust numeric
@attribute zero {off,ifmove}
@attribute combine2 {on,off}
@attribute diveopt numeric
@attribute reduce {off,ifmove}
@attribute expensive numeric
@attribute latwomir {off,endonly,endonlyroot}
@attribute multiple numeric
@attribute pumptune numeric
@attribute residual {off,ifmove}
@attribute passf numeric
@attribute node {fewest,upfewest,updepth,hybrid,downdepth,downfewest,depth}
@attribute passt numeric
@attribute lagomory {off,endonly}
@attribute naive {off,on}
@attribute rgap_time numeric
@attribute time numeric

@data
7901,7665,236,0,14163,0,0,0,0,0,0,0,3,0,-1320,1320,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,385.72,11
7901,7665,236,0,14163,0,0,0,0,0,0,0,3,0,-1320,1320,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,385.72,12
7901,7665,236,0,14163,0,0,0,0,0,0,0,3,0,-1320,1320,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,385.72,13
7901,7665,236,0,14163,0,0,0,0,0,0,0,3,0,-1320,1320,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,385.72,14
7901,7665,236,0,14163,0,0,0,0,0,0,0,3,0,-1320,1320,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,385.72,15
7901,7665,236,0,14163,0,0,0,0,0,0,0,3,0,-1320,1320,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,385.72,16
7901,7665,236,0,14163,0,0,0,0,0,0,0,3,0,-1320,1320,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,385.72,17
7901,7665,236,0,14163,0,0,0,0,0,0,0,3,0,-1320,1320,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,385.72,18
7901,7665,236,0,14163,0,0,0,0,0,0,0,3,0,-1320,1320,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,385.72,19
7901,7665,236,0,14163,0,0,0,0,0,0,0,3,0,-1320,1320,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,385.72,20
7901,7665,236,0,14163,0,0,0,0,0,0,0,3,0,-1320,1320,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,385.72,21
1224,384,336,504,1248,0,48,0,0,0,0,0,0,48,-124.8,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,1.28,1
1224,384,336,504,1248,0,48,0,0,0,0,0,0,48,-124.8,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,1.31,2
1224,384,336,504,1248,0,48,0,0,0,0,0,0,48,-124.8,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,1.34,3
1224,384,336,504,1248,0,48,0,0,0,0,0,0,48,-124.8,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,1.37,4
1224,384,336,504,1248,0,48,0,0,0,0,0,0,48,-124.8,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,1.4,5
1224,384,336,504,1248,0,48,0,0,0,0,0,0,48,-124.8,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,1.43,6
1224,384,336,504,1248,0,48,0,0,0,0,0,0,48,-124.8,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,1.46,7
1224,384,336,504,1248,0,48,0,0,0,0,0,0,48,-124.8,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,1.49,8
1224,384,336,504,1248,0,48,0,0,0,0,0,0,48,-124.8,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,1.52,9
1224,384,336,504,1248,0,48,0,0,0,0,0,0,48,-124.8,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,1.55,10
1224,384,336,504,1248,0,48,0,0,0,0,0,0,48,-124.8,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,1.58,11
1224,384,336,504,1248,0,48,0,0,0,0,0,0,48,-124.8,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,1.61,12
1224,384,336,504,1248,0,48,0,0,0,0,0,0,48,-124.8,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,1.64,13
1224,384,336,504,1248,0,48,0,0,0,0,0,0,48,-124.8,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,1.67,14
1224,384,336,504,1248,0,48,0,0,0,0,0,0,48,-124.8,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,1.7,15
1224,384,336,504,1248,0,48,0,0,0,0,0,0,48,-124.8,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,1.73,16
1224,384,336,504,1248,0,48,0,0,0,0,0,0,48,-124.8,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,1.76,17
1224,384,336,504,1248,0,48,0,0,0,0,0,0,48,-124.8,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,1.79,18
1224,384,336,504,1248,0,48,0,0,0,0,0,0,48,-124.8,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,1.82,19
1224,384,336,504,1248,0,48,0,0,0,0,0,0,48,-124.8,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,1.85,20
1224,384,336,504,1248,0,48,0,0,0,0,0,0,48,-124.8,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,1.88,21
622,457,0,165,125899,44,0,0,0,0,0,0,0,49,-10000000,4568.06,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,400,1
622,457,0,165,125899,44,0,0,0,0,0,0,0,49,-10000000,4568.06,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,600,2
622,457,0,165,125899,44,0,0,0,0,0,0,0,49,-10000000,4568.06,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,800,3
622,457,0,165,125899,44,0,0,0,0,0,0,0,49,-10000000,4568.06,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,1000,4
622,457,0,165,125899,44,0,0,0,0,0,0,0,49,-10000000,4568.06,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,1200,5
622,457,0,165,125899,44,0,0,0,0,0,0,0,49,-10000000,4568.06,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,1400,6
622,457,0,165,125899,44,0,0,0,0,0,0,0,49,-10000000,4568.06,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,1600,7
622,457,0,165,125899,44,0,0,0,0,0,0,0,49,-10000000,4568.06,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,1800,8
622,457,0,165,125899,44,0,0,0,0,0,0,0,49,-10000000,4568.06,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,2000,9
622,457,0,165,125899,44,0,0,0,0,0,0,0,49,-10000000,4568.06,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,2200,10
622,457,0,165,125899,44,0,0,0,0,0,0,0,49,-10000000,4568.06,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,2400,11
622,457,0,165,125899,44,0,0,0,0,0,0,0,49,-10000000,4568.06,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,2600,12
622,457,0,165,125899,44,0,0,0,0,0,0,0,49,-10000000,4568.06,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,2800,13
622,457,0,165,125899,44,0,0,0,0,0,0,0,49,-10000000,4568.06,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,3000,14
622,457,0,165,125899,44,0,0,0,0,0,0,0,49,-10000000,4568.06,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,3200,15
622,457,0,165,125899,44,0,0,0,0,0,0,0,49,-10000000,4568.06,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,3400,16
622,457,0,165,125899,44,0,0,0,0,0,0,0,49,-10000000,4568.06,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,3600,17
622,457,0,165,125899,44,0,0,0,0,0,0,0,49,-10000000,4568.06,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,3800,18
622,457,0,165,125899,44,0,0,0,0,0,0,0,49,-10000000,4568.06,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,4000,19
622,457,0,165,125899,44,0,0,0,0,0,0,0,49,-10000000,4568.06,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,4200,20
622,457,0,165,125899,44,0,0,0,0,0,0,0,49,-10000000,4568.06,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,4400,21
1339,1339,0,0,3052,244,288,11,33,647,0,0,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,200,1
1339,1339,0,0,3052,244,288,11,33,647,0,0,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,400,2
1339,1339,0,0,3052,244,288,11,33,647,0,0,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,600,3
1339,1339,0,0,3052,244,288,11,33,647,0,0,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,800,4
1339,1339,0,0,3052,244,288,11,33,647,0,0,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,1000,5
1339,1339,0,0,3052,244,288,11,33,647,0,0,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,1200,6
1339,1339,0,0,3052,244,288,11,33,647,0,0,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,1200,7
1339,1339,0,0,3052,244,288,11,33,647,0,0,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,1200,8
1339,1339,0,0,3052,244,288,11,33,647,0,0,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,1200,9
1339,1339,0,0,3052,244,288,11,33,647,0,0,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,1200,10
1339,1339,0,0,3052,244,288,11,33,647,0,0,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,1200,11
1339,1339,0,0,3052,244,288,11,33,647,0,0,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,1200,12
1339,1339,0,0,3052,244,288,11,33,647,0,0,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,1200,13
1339,1339,0,0,3052,244,288,11,33,647,0,0,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,1200,14
1339,1339,0,0,3052,244,288,11,33,647,0,0,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,1200,15
1339,1339,0,0,3052,244,288,11,33,647,0,0,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,1200,16
1339,1339,0,0,3052,244,288,11,33,647,0,0,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,1200,17
1339,1339,0,0,3052,244,288,11,33,647,0,0,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,1200,18
1339,1339,0,0,3052,244,288,11,33,647,0,0,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,1200,19
1339,1339,0,0,3052,244,288,11,33,647,0,0,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,1200,20
1339,1339,0,0,3052,244,288,11,33,647,0,0,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,1200,21
1520,1520,0,0,28979,23,1520,0,0,27360,0,76,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,226.46,1
1520,1520,0,0,28979,23,1520,0,0,27360,0,76,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,234.93,2
1520,1520,0,0,28979,23,1520,0,0,27360,0,76,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,240.59,3
1520,1520,0,0,28979,23,1520,0,0,27360,0,76,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,244.56,4
1520,1520,0,0,28979,23,1520,0,0,27360,0,76,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,248,5
1520,1520,0,0,28979,23,1520,0,0,27360,0,76,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,250.95,6
1520,1520,0,0,28979,23,1520,0,0,27360,0,76,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,253.36,7
1520,1520,0,0,28979,23,1520,0,0,27360,0,76,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,255.31,8
1520,1520,0,0,28979,23,1520,0,0,27360,0,76,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,256.9,9
1520,1520,0,0,28979,23,1520,0,0,27360,0,76,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,257.96,10
1520,1520,0,0,28979,23,1520,0,0,27360,0,76,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,258.22,11
1520,1520,0,0,28979,23,1520,0,0,27360,0,76,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,258.48,12
1520,1520,0,0,28979,23,1520,0,0,27360,0,76,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,258.74,13
1520,1520,0,0,28979,23,1520,0,0,27360,0,76,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,259,14
1520,1520,0,0,28979,23,1520,0,0,27360,0,76,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,259.26,15
1520,1520,0,0,28979,23,1520,0,0,27360,0,76,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,259.52,16
1520,1520,0,0,28979,23,1520,0,0,27360,0,76,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,259.78,17
1520,1520,0,0,28979,23,1520,0,0,27360,0,76,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,260.04,18
1520,1520,0,0,28979,23,1520,0,0,27360,0,76,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,260.3,19
1520,1520,0,0,28979,23,1520,0,0,27360,0,76,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,260.56,20
1520,1520,0,0,28979,23,1520,0,0,27360,0,76,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,260.82,21
3321,18,3303,0,6480,0,0,0,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,1.01,1
3321,18,3303,0,6480,0,0,0,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,2.01,2
3321,18,3303,0,6480,0,0,0,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,3.01,3
3321,18,3303,0,6480,0,0,0,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,4.01,4
3321,18,3303,0,6480,0,0,0,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,5.01,5
3321,18,3303,0,6480,0,0,0,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,6.01,6
3321,18,3303,0,6480,0,0,0,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,7.01,7
3321,18,3303,0,6480,0,0,0,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,8.01,8
3321,18,3303,0,6480,0,0,0,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,9.01,9
3321,18,3303,0,6480,0,0,0,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,10.01,10
3321,18,3303,0,6480,0,0,0,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,11.01,11
3321,18,3303,0,6480,0,0,0,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,12.01,12
3321,18,3303,0,6480,0,0,0,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,13.01,13
3321,18,3303,0,6480,0,0,0,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,14.01,14
3321,18,3303,0,6480,0,0,0,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,15.01,15
3321,18,3303,0,6480,0,0,0,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,16.01,16
3321,18,3303,0,6480,0,0,0,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,17.01,17
3321,18,3303,0,6480,0,0,0,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,18.01,18
3321,18,3303,0,6480,0,0,0,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,19.01,19
3321,18,3303,0,6480,0,0,0,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,20.01,20
3321,18,3303,0,6480,0,0,0,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,21.01,21
28599,28599,0,0,75,75,0,0,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,204.82,1
28599,28599,0,0,75,75,0,0,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,216.43,2
28599,28599,0,0,75,75,0,0,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,228.04,3
28599,28599,0,0,75,75,0,0,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,239.65,4
28599,28599,0,0,75,75,0,0,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,251.26,5
28599,28599,0,0,75,75,0,0,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,262.87,6
28599,28599,0,0,75,75,0,0,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,274.48,7
28599,28599,0,0,75,75,0,0,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,284.82,8
28599,28599,0,0,75,75,0,0,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,294.73,9
28599,28599,0,0,75,75,0,0,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,304.4,10
28599,28599,0,0,75,75,0,0,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,313.89,11
28599,28599,0,0,75,75,0,0,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,323.18,12
28599,28599,0,0,75,75,0,0,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,332.28,13
28599,28599,0,0,75,75,0,0,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,336.47,14
28599,28599,0,0,75,75,0,0,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,340.44,15
28599,28599,0,0,75,75,0,0,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,344.3,16
28599,28599,0,0,75,75,0,0,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,347.97,17
28599,28599,0,0,75,75,0,0,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,351.49,18
28599,28599,0,0,75,75,0,0,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,354.9,19
28599,28599,0,0,75,75,0,0,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,355.6,20
28599,28599,0,0,75,75,0,0,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,356.02,21
240,64,0,176,246,0,0,0,0,0,0,0,0,9,-500,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,28.97,1
240,64,0,176,246,0,0,0,0,0,0,0,0,9,-500,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,35.98,2
240,64,0,176,246,0,0,0,0,0,0,0,0,9,-500,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,42.99,3
240,64,0,176,246,0,0,0,0,0,0,0,0,9,-500,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,50,4
240,64,0,176,246,0,0,0,0,0,0,0,0,9,-500,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,57.01,5
240,64,0,176,246,0,0,0,0,0,0,0,0,9,-500,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,64.02,6
240,64,0,176,246,0,0,0,0,0,0,0,0,9,-500,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,71.03,7
240,64,0,176,246,0,0,0,0,0,0,0,0,9,-500,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,78.04,8
240,64,0,176,246,0,0,0,0,0,0,0,0,9,-500,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,85.05,9
240,64,0,176,246,0,0,0,0,0,0,0,0,9,-500,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,92.06,10
