instance, recommended_parameter, param_value_pred, param_value_real, default_value, improvement_pred, improvement_real
neos-785914,zhifmvxpsve2,111004.448957,19.2,18.3208,-6058.93022997,-1.04798917078
T1_300_5000_0,zhifmvmultiple2residualifmv,-25145.514957,57139.243111,60005.203816,-2.38631835214,1.05015748458
neos-1620770,zhifmvnodehybrid,127996.669321,60739.35,62992.557188,-2.03193321616,1.03709633356
macrophage,zhifmvmultiple2str10tr20dvo7,118349.215287,51482.940479,34266.243189,-3.45381355739,-1.50243900958
pp08a,zhifmvresidualifmv,118142.001564,24813.537623,24813.842976,-4.76113279504,1.0000123059
eil33-2,zhifmvxpsve2,116857.734937,7862.379253,4892.19402,-23.886570005,-1.60712744034
neos-631784,zhifmvltmend1lyroot,133580.385003,36330.68805,35549.208319,-3.75761912346,-1.02198304176
net12,zhifmvmultiple2passf20,122356.280064,204892.793626,242852.18646,1.98479543783,1.18526465554
neos8,zhifmvresidualifmv,124820.208991,22081.957203,17582.579428,-7.09908403951,-1.2558997554
iis-bupa-cov,zhifmvmultiple2str10tr20dvo7,8545.32065236,72618.925241,62188.058438,7.27744001284,-1.1677310253
c05100,zhifmvxpsve2,108637.102506,597.888,639.8712,-169.779640818,1.07021917148
qnet1_o,zhifmvmultiple2str10tr20dvo7,132814.879163,2594.248225,3283.7868,-40.4456462163,1.26579514187
seymour,zhifmvmultiple2str10tr20dvo7,-249023.824713,11215.777061,13148.018527,-0.0527982354385,1.17227887604
misc06,zhifmvmultiple2str10tr20dvo7,130482.713257,265923.726003,265955.426126,2.03824261075,1.00011920758
irp,zhifmvmultiple2residualifmv,83062.2732006,1139.620544,1114.606162,-74.5216346656,-1.02244235036
neos-941313,zhifmvnodeupfewest,829864.063112,96729.6,103211.4504,-8.04042632766,1.06700999901
br4,zhifmvmultiple2residualifmv,26325.6513477,25678.92985,18621.623688,-1.41371406644,-1.37898446882
br3,prxt1,12864.0209751,68692.913835,42604.085927,3.311879389,-1.61235506737
misc03,zhifmvmultiple4,11983.4702424,90112.869912,114307.635845,9.53877579139,1.26849401153
br1,zhifmvxpsve2,107460.468681,24290.450331,58371.468081,-1.84097594619,2.40306240871
opt1217,zhifmvmultiple2passf20,116594.366753,18823.298296,40025.228,-2.9130219259,2.12636634508
neos-860244,zhifmvxpsve2,114576.555013,29792.971385,20098.732269,-5.70068566908,-1.48233087472
rail507,zhifmvmultiple2residualifmv,-56090.7664036,13493.69063,15347.956627,-0.273627151331,1.13741726025
neos18,zhifmvmultiple2str10tr20dvo7,225085.138404,30244.541485,25932.571597,-8.6796304625,-1.16627621645
enigma,zhifmvresidualifmv,118033.629334,343.5114,462.5954,-255.155216273,1.3466668064
neos-948268,zhifmvmultiple2str10tr20,143178.010886,691.603,1298.4732,-110.266435138,1.87748346956
bl15_t,zhifmvmultiple2str10tr20dvo7,118626.268558,9839.055714,14316.848269,-8.28578094349,1.45510389261
neos16,zhifmvresidualifmv,117874.593228,59267.638864,35074.447297,-3.36069709752,-1.68976686538
neos-810286,zhifmvmultiple4,11039.0056042,4667.505857,4238.9314,-2.60419538854,-1.10110436253
neos13,zhifmvxpsve2,143374.794143,69382.019283,33073.645479,-4.33501635719,-2.09780380355
mod011,zhifmvnodeupdepth,89575.6241164,8087.458056,12174.154021,-7.35785204967,1.50531278638
mod010,zhifmvmultiple2passt2,-16583.3865002,884.415632,884.415632,-0.0533314249167,1.0
eilC76.2,zhifmvmultiple2str10tr20dvo7,127186.568378,36726.929668,30758.969024,-4.13494250338,-1.19402342905
d05100,zhifmvmultiple2passf20,119414.431179,230.190728,164.821321,-724.508397665,-1.39660771194
