a10200;prxt1;0.02;0.02;34.14666666666667
neos-912023;prxt1;223.53;223.53;1744.7000000000023
neos-785899;prxt1;243.56;243.56;1200.01
neos13;prxt1;400.58;400.58;954.1400000000003
p6b;prxt1;493.92;493.92;272.3299999999999
gmu-35-40;prxt1;2.0;2.0;169.17
vpphard;prxt1;4268.32;4268.32;920.7200000000003
enigma;prxt1;200.01;200.01;233.31999999999994
pp08a;prxt1;148.86;148.86;1547.0799999999997
neos-547911;prxt1;282.95;282.95;254.68333333333297
eilB101;prxt1;293.51;293.51;187.11333333333332
neos-1441553;prxt1;204.56;204.56;133.83999999999995
bnatt350;prxt1;4200.01;4200.01;400.0
c20400;prxt1;204.66;204.66;214.502
neos-1281048;prxt1;228.52;228.52;321.5699999999998
neos-555927;prxt1;448.43;448.43;109.65
neos-912015;prxt1;200.01;200.01;1744.7000000000023
ns1766074;prxt1;6300.0;6300.0;287.81999999999994
A-1;prxt1;252.32;252.32;638.6499999999993
neos16;prxt1;216.43;216.43;22.039920634919657
reblock67;prxt1;218.55;218.55;236.39
neos-799838;prxt1;393.23;393.23;214.38519999999923
ran16x16;prxt1;30.86;30.86;169.17
neos8;prxt1;444.77;444.77;477.8093181818182
protfold;prxt1;1471.87;1471.87;283.91000000000014
bienst2;prxt1;114.15;114.15;572.48
map18;prxt1;769.69;769.69;742.7494736842106
modglob;prxt1;8.22;8.22;57.75
sprint_hidden01_j;prxt1;719.31;719.31;607.4000000000016
yue20013.1.150;prxt1;2300.0;2300.0;574.4300000000006
core2536-691;prxt1;402.0;402.0;309.8990476190476
a10200;zhifmvhr0nve1str10tr20dvo7;0.02;0.02;4200.010000000002
neos-912023;zhifmvhr0nve1str10tr20dvo7;223.53;223.53;66.36000000000001
neos-785899;zhifmvhr0nve1str10tr20dvo7;283.16;283.16;630.9299999999998
neos13;zhifmvhr0nve1str10tr20dvo7;585.13;585.13;6300.0
p6b;zhifmvhr0nve1str10tr20dvo7;521.25;521.25;760.9999999999993
gmu-35-40;zhifmvhr0nve1str10tr20dvo7;99.47;99.47;30.653333333333336
vpphard;zhifmvhr0nve1str10tr20dvo7;3966.0;3966.0;908.2250000000001
enigma;zhifmvhr0nve1str10tr20dvo7;0.02;0.02;985.865
pp08a;zhifmvhr0nve1str10tr20dvo7;201.99;201.99;369.0300000000001
neos-547911;zhifmvhr0nve1str10tr20dvo7;325.79;325.79;551.6000000000001
eilB101;zhifmvhr0nve1str10tr20dvo7;279.32;279.32;533.78
neos-1441553;zhifmvhr0nve1str10tr20dvo7;295.76;295.76;0.020000000000020463
bnatt350;zhifmvhr0nve1str10tr20dvo7;4200.01;4200.01;597.32
c20400;zhifmvhr0nve1str10tr20dvo7;4201.92;4201.92;1.48
neos-1281048;zhifmvhr0nve1str10tr20dvo7;394.92;394.92;66.36000000000001
neos-555927;zhifmvhr0nve1str10tr20dvo7;224.43;224.43;36.649999999999984
neos-912015;zhifmvhr0nve1str10tr20dvo7;200.01;200.01;66.36000000000001
ns1766074;zhifmvhr0nve1str10tr20dvo7;6300.0;6300.0;287.91541666666666
A-1;zhifmvhr0nve1str10tr20dvo7;4251.72;4251.72;1626.2900000000009
neos16;zhifmvhr0nve1str10tr20dvo7;615.3;615.3;22.039920634919657
reblock67;zhifmvhr0nve1str10tr20dvo7;116.01;116.01;546.81
neos-799838;zhifmvhr0nve1str10tr20dvo7;450.46;450.46;434.78599999999994
ran16x16;zhifmvhr0nve1str10tr20dvo7;33.76;33.76;369.0300000000001
neos8;zhifmvhr0nve1str10tr20dvo7;428.8;428.8;477.8093181818182
protfold;zhifmvhr0nve1str10tr20dvo7;3707.3;3707.3;630.9299999999998
bienst2;zhifmvhr0nve1str10tr20dvo7;297.1;297.1;1087.2799999999993
map18;zhifmvhr0nve1str10tr20dvo7;761.56;761.56;799.7200000000001
modglob;zhifmvhr0nve1str10tr20dvo7;6.31;6.31;131.0799999999996
sprint_hidden01_j;zhifmvhr0nve1str10tr20dvo7;748.24;748.24;352.32999999999987
yue20013.1.150;zhifmvhr0nve1str10tr20dvo7;2231.0;2231.0;590.3966666666666
core2536-691;zhifmvhr0nve1str10tr20dvo7;407.38;407.38;6300.0
a10200;zhifmvxpsve2str10tr20dvo7;0.02;0.02;4200.01
neos-912023;zhifmvxpsve2str10tr20dvo7;366.33;366.33;303.69500000000005
neos-785899;zhifmvxpsve2str10tr20dvo7;243.56;243.56;368.65
neos13;zhifmvxpsve2str10tr20dvo7;578.07;578.07;555.6433333333334
p6b;zhifmvxpsve2str10tr20dvo7;509.18;509.18;567.4499999999998
gmu-35-40;zhifmvxpsve2str10tr20dvo7;1.63;1.63;0.02000000000015234
vpphard;zhifmvxpsve2str10tr20dvo7;4856.12;4856.12;5169.2
enigma;zhifmvxpsve2str10tr20dvo7;0.02;0.02;865.9899999999999
pp08a;zhifmvxpsve2str10tr20dvo7;144.83;144.83;179.19
neos-547911;zhifmvxpsve2str10tr20dvo7;297.23;297.23;551.5999999999995
eilB101;zhifmvxpsve2str10tr20dvo7;264.41;264.41;204.37000000000012
neos-1441553;zhifmvxpsve2str10tr20dvo7;295.76;295.76;124.69999999999999
bnatt350;zhifmvxpsve2str10tr20dvo7;4200.01;4200.01;384.35
c20400;zhifmvxpsve2str10tr20dvo7;204.79;204.79;207.56
neos-1281048;zhifmvxpsve2str10tr20dvo7;394.92;394.92;303.69500000000005
neos-555927;zhifmvxpsve2str10tr20dvo7;219.03;219.03;33.65
neos-912015;zhifmvxpsve2str10tr20dvo7;200.01;200.01;303.69500000000005
ns1766074;zhifmvxpsve2str10tr20dvo7;6300.0;6300.0;287.91541666666666
A-1;zhifmvxpsve2str10tr20dvo7;252.32;252.32;229.1199999999999
neos16;zhifmvxpsve2str10tr20dvo7;232.88;232.88;22.039920634919657
reblock67;zhifmvxpsve2str10tr20dvo7;239.59;239.59;356.32000000000005
neos-799838;zhifmvxpsve2str10tr20dvo7;449.38;449.38;223.73000000000002
ran16x16;zhifmvxpsve2str10tr20dvo7;30.34;30.34;179.19
neos8;zhifmvxpsve2str10tr20dvo7;428.8;428.8;477.8093181818182
protfold;zhifmvxpsve2str10tr20dvo7;994.53;994.53;368.65
bienst2;zhifmvxpsve2str10tr20dvo7;57.51;57.51;503.84000000000015
map18;zhifmvxpsve2str10tr20dvo7;733.73;733.73;721.3174999999999
modglob;zhifmvxpsve2str10tr20dvo7;8.22;8.22;282.8700000000001
sprint_hidden01_j;zhifmvxpsve2str10tr20dvo7;1185.29;1185.29;503.29
yue20013.1.150;zhifmvxpsve2str10tr20dvo7;2024.2;2024.2;590.3966666666666
core2536-691;zhifmvxpsve2str10tr20dvo7;402.76;402.76;227.4400000000001
a10200;zhifmvltmend1lyrootstr10tr20;0.02;0.02;43.42199999999999
neos-912023;zhifmvltmend1lyrootstr10tr20;366.33;366.33;1777.49
neos-785899;zhifmvltmend1lyrootstr10tr20;243.56;243.56;372.8059999999999
neos13;zhifmvltmend1lyrootstr10tr20;370.72;370.72;1442.34
p6b;zhifmvltmend1lyrootstr10tr20;533.33;533.33;537.5
gmu-35-40;zhifmvltmend1lyrootstr10tr20;1.39;1.39;614.78
vpphard;zhifmvltmend1lyrootstr10tr20;4296.79;4296.79;920.7200000000003
enigma;zhifmvltmend1lyrootstr10tr20;0.02;0.02;81.92875000000002
pp08a;zhifmvltmend1lyrootstr10tr20;144.83;144.83;1547.08
neos-547911;zhifmvltmend1lyrootstr10tr20;280.55;280.55;200.0145454545451
eilB101;zhifmvltmend1lyrootstr10tr20;257.54;257.54;402.45000000000005
neos-1441553;zhifmvltmend1lyrootstr10tr20;295.76;295.76;190.505
bnatt350;zhifmvltmend1lyrootstr10tr20;4200.01;4200.01;2000.0
c20400;zhifmvltmend1lyrootstr10tr20;204.5;204.5;234.28
neos-1281048;zhifmvltmend1lyrootstr10tr20;394.92;394.92;308.41
neos-555927;zhifmvltmend1lyrootstr10tr20;219.03;219.03;37.14999999999998
neos-912015;zhifmvltmend1lyrootstr10tr20;200.01;200.01;1777.49
ns1766074;zhifmvltmend1lyrootstr10tr20;6300.0;6300.0;287.91541666666666
A-1;zhifmvltmend1lyrootstr10tr20;252.32;252.32;297.41333333333336
neos16;zhifmvltmend1lyrootstr10tr20;1021.15;1021.15;22.039920634919657
reblock67;zhifmvltmend1lyrootstr10tr20;215.28;215.28;190.505
neos-799838;zhifmvltmend1lyrootstr10tr20;460.83;460.83;214.38519999999923
ran16x16;zhifmvltmend1lyrootstr10tr20;31.39;31.39;276.604
neos8;zhifmvltmend1lyrootstr10tr20;428.8;428.8;477.8093181818182
protfold;zhifmvltmend1lyrootstr10tr20;2437.91;2437.91;282.3499999999999
bienst2;zhifmvltmend1lyrootstr10tr20;52.27;52.27;69.785
map18;zhifmvltmend1lyrootstr10tr20;909.82;909.82;669.33
modglob;zhifmvltmend1lyrootstr10tr20;8.22;8.22;276.604
sprint_hidden01_j;zhifmvltmend1lyrootstr10tr20;814.31;814.31;380.36428571428576
yue20013.1.150;zhifmvltmend1lyrootstr10tr20;2093.2;2093.2;590.3966666666666
core2536-691;zhifmvltmend1lyrootstr10tr20;402.84;402.84;272.69
a10200;zhifmvxpsve1str10tr20dvo7;0.02;0.02;4200.009999999995
neos-912023;zhifmvxpsve1str10tr20dvo7;366.33;366.33;272.30999999999995
neos-785899;zhifmvxpsve1str10tr20dvo7;243.56;243.56;450.15
neos13;zhifmvxpsve1str10tr20dvo7;575.6;575.6;555.6433333333334
p6b;zhifmvxpsve1str10tr20dvo7;497.04;497.04;313.3999999999999
gmu-35-40;zhifmvxpsve1str10tr20dvo7;2.08;2.08;23.769999999999982
vpphard;zhifmvxpsve1str10tr20dvo7;4213.33;4213.33;4951.46
enigma;zhifmvxpsve1str10tr20dvo7;0.02;0.02;865.9899999999999
pp08a;zhifmvxpsve1str10tr20dvo7;145.37;145.37;296.18
neos-547911;zhifmvxpsve1str10tr20dvo7;297.23;297.23;551.6000000000001
eilB101;zhifmvxpsve1str10tr20dvo7;301.79;301.79;517.2900000000001
neos-1441553;zhifmvxpsve1str10tr20dvo7;295.76;295.76;111.70000000000009
bnatt350;zhifmvxpsve1str10tr20dvo7;4200.01;4200.01;394.7
c20400;zhifmvxpsve1str10tr20dvo7;204.14;204.14;207.56
neos-1281048;zhifmvxpsve1str10tr20dvo7;394.92;394.92;342.17000000000024
neos-555927;zhifmvxpsve1str10tr20dvo7;219.03;219.03;130.25
neos-912015;zhifmvxpsve1str10tr20dvo7;200.01;200.01;272.30999999999995
ns1766074;zhifmvxpsve1str10tr20dvo7;6300.0;6300.0;287.91541666666666
A-1;zhifmvxpsve1str10tr20dvo7;252.32;252.32;1838.0500000000002
neos16;zhifmvxpsve1str10tr20dvo7;417.28;417.28;22.039920634919657
reblock67;zhifmvxpsve1str10tr20dvo7;223.01;223.01;562.78
neos-799838;zhifmvxpsve1str10tr20dvo7;447.21;447.21;223.73000000000002
ran16x16;zhifmvxpsve1str10tr20dvo7;29.64;29.64;173.41000000000003
neos8;zhifmvxpsve1str10tr20dvo7;428.8;428.8;477.8093181818182
protfold;zhifmvxpsve1str10tr20dvo7;2627.91;2627.91;450.15
bienst2;zhifmvxpsve1str10tr20dvo7;49.03;49.03;512.4899999999999
map18;zhifmvxpsve1str10tr20dvo7;672.82;672.82;721.3174999999999
modglob;zhifmvxpsve1str10tr20dvo7;8.22;8.22;805.28
sprint_hidden01_j;zhifmvxpsve1str10tr20dvo7;926.74;926.74;503.29
yue20013.1.150;zhifmvxpsve1str10tr20dvo7;2093.2;2093.2;590.3966666666666
core2536-691;zhifmvxpsve1str10tr20dvo7;402.9;402.9;227.49000000000007
a10200;xpsve1;0.02;0.02;35.02133333333332
neos-912023;xpsve1;223.53;223.53;1744.6999999999975
neos-785899;xpsve1;223.76;223.76;744.1300000000002
neos13;xpsve1;549.53;549.53;1522.5400000000002
p6b;xpsve1;486.71;486.71;537.5
gmu-35-40;xpsve1;1.84;1.84;613.87
vpphard;xpsve1;4393.36;4393.36;920.7200000000003
enigma;xpsve1;200.01;200.01;233.31999999999996
pp08a;xpsve1;144.83;144.83;1547.079999999999
neos-547911;xpsve1;282.95;282.95;254.68333333333297
eilB101;xpsve1;349.7;349.7;187.11333333333332
neos-1441553;xpsve1;204.56;204.56;148.41
bnatt350;xpsve1;4200.01;4200.01;400.0
c20400;xpsve1;203.96;203.96;217.1275
neos-1281048;xpsve1;228.52;228.52;264.65999999999997
neos-555927;xpsve1;448.43;448.43;109.65
neos-912015;xpsve1;200.01;200.01;1744.6999999999975
ns1766074;xpsve1;6300.0;6300.0;293.62000000000006
A-1;xpsve1;203.12;203.12;842.64
neos16;xpsve1;820.71;820.71;22.039920634919657
reblock67;xpsve1;215.64;215.64;225.575
neos-799838;xpsve1;395.82;395.82;214.38519999999923
ran16x16;xpsve1;31.87;31.87;133.84
neos8;xpsve1;428.8;428.8;477.8093181818182
protfold;xpsve1;1570.19;1570.19;744.1300000000002
bienst2;xpsve1;60.53;60.53;557.03
map18;xpsve1;708.2;708.2;742.7494736842106
modglob;xpsve1;8.22;8.22;557.03
sprint_hidden01_j;xpsve1;618.41;618.41;374.00538461538457
yue20013.1.150;xpsve1;2300.0;2300.0;574.43
core2536-691;xpsve1;401.6;401.6;309.8990476190476
a10200;zhifmvnodedownfewest;0.02;0.02;28.873272727272767
neos-912023;zhifmvnodedownfewest;366.33;366.33;3644.12
neos-785899;zhifmvnodedownfewest;229.69;229.69;258.46
neos13;zhifmvnodedownfewest;347.58;347.58;1886.7383333333335
p6b;zhifmvnodedownfewest;520.74;520.74;647.475
gmu-35-40;zhifmvnodedownfewest;1.92;1.92;607.89
vpphard;zhifmvnodedownfewest;3681.2;3681.2;920.7200000000003
enigma;zhifmvnodedownfewest;200.01;200.01;123.06999999999995
pp08a;zhifmvnodedownfewest;158.73;158.73;1547.08
neos-547911;zhifmvnodedownfewest;282.95;282.95;200.0145454545451
eilB101;zhifmvnodedownfewest;290.93;290.93;260.92272727272723
neos-1441553;zhifmvnodedownfewest;295.76;295.76;228.292
bnatt350;zhifmvnodedownfewest;4200.01;4200.01;600.0
c20400;zhifmvnodedownfewest;203.96;203.96;268.97999999999996
neos-1281048;zhifmvnodedownfewest;394.92;394.92;83.46
neos-555927;zhifmvnodedownfewest;4219.03;4219.03;113.74
neos-912015;zhifmvnodedownfewest;4200.01;4200.01;3644.12
ns1766074;zhifmvnodedownfewest;6300.0;6300.0;287.91541666666666
A-1;zhifmvnodedownfewest;252.32;252.32;264.89166666666665
neos16;zhifmvnodedownfewest;416.95;416.95;22.039920634919657
reblock67;zhifmvnodedownfewest;54.75;54.75;202.77
neos-799838;zhifmvnodedownfewest;398.07;398.07;214.38519999999923
ran16x16;zhifmvnodedownfewest;31.23;31.23;294.8199999999999
neos8;zhifmvnodedownfewest;428.8;428.8;477.8093181818182
protfold;zhifmvnodedownfewest;1169.38;1169.38;4200.010000000001
bienst2;zhifmvnodedownfewest;62.28;62.28;529.9
map18;zhifmvnodedownfewest;969.14;969.14;742.7494736842106
modglob;zhifmvnodedownfewest;8.22;8.22;780.3639999999999
sprint_hidden01_j;zhifmvnodedownfewest;606.51;606.51;374.00538461538457
yue20013.1.150;zhifmvnodedownfewest;2093.2;2093.2;555.7908333333334
core2536-691;zhifmvnodedownfewest;401.98;401.98;309.8990476190476
a10200;zhifmvnodeupfewest;0.02;0.02;28.873272727272767
neos-912023;zhifmvnodeupfewest;366.33;366.33;3644.119999999997
neos-785899;zhifmvnodeupfewest;229.99;229.99;456.12000000000006
neos13;zhifmvnodeupfewest;347.41;347.41;1886.7383333333335
p6b;zhifmvnodeupfewest;530.37;530.37;537.5
gmu-35-40;zhifmvnodeupfewest;1.85;1.85;443.384
vpphard;zhifmvnodeupfewest;3756.92;3756.92;920.7200000000003
enigma;zhifmvnodeupfewest;200.01;200.01;123.06999999999995
pp08a;zhifmvnodeupfewest;158.73;158.73;1547.08
neos-547911;zhifmvnodeupfewest;282.95;282.95;200.0145454545451
eilB101;zhifmvnodeupfewest;292.96;292.96;260.92272727272723
neos-1441553;zhifmvnodeupfewest;295.76;295.76;228.292
bnatt350;zhifmvnodeupfewest;4200.01;4200.01;600.0
c20400;zhifmvnodeupfewest;203.96;203.96;268.97999999999996
neos-1281048;zhifmvnodeupfewest;394.92;394.92;118.72999999999996
neos-555927;zhifmvnodeupfewest;4219.03;4219.03;113.74
neos-912015;zhifmvnodeupfewest;4200.01;4200.01;3644.119999999997
ns1766074;zhifmvnodeupfewest;6300.0;6300.0;287.91541666666666
A-1;zhifmvnodeupfewest;252.32;252.32;264.89166666666665
neos16;zhifmvnodeupfewest;416.72;416.72;22.039920634919657
reblock67;zhifmvnodeupfewest;52.75;52.75;603.2160000000001
neos-799838;zhifmvnodeupfewest;398.22;398.22;214.38519999999923
ran16x16;zhifmvnodeupfewest;31.17;31.17;295.68000000000006
neos8;zhifmvnodeupfewest;428.8;428.8;477.8093181818182
protfold;zhifmvnodeupfewest;1169.38;1169.38;4200.010000000002
bienst2;zhifmvnodeupfewest;120.87;120.87;569.4739999999999
map18;zhifmvnodeupfewest;768.11;768.11;742.7494736842106
modglob;zhifmvnodeupfewest;8.22;8.22;780.3639999999999
sprint_hidden01_j;zhifmvnodeupfewest;596.6;596.6;374.00538461538457
yue20013.1.150;zhifmvnodeupfewest;2093.2;2093.2;555.7908333333334
core2536-691;zhifmvnodeupfewest;401.55;401.55;309.8990476190476
a10200;zhifmvrdcifmv;0.02;0.02;28.873272727272767
neos-912023;zhifmvrdcifmv;366.33;366.33;273.08333333333337
neos-785899;zhifmvrdcifmv;224.75;224.75;297.94
neos13;zhifmvrdcifmv;347.72;347.72;1531.2499999999993
p6b;zhifmvrdcifmv;464.96;464.96;516.2533333333332
gmu-35-40;zhifmvrdcifmv;1.8;1.8;111.445
vpphard;zhifmvrdcifmv;4092.34;4092.34;920.7200000000003
enigma;zhifmvrdcifmv;200.01;200.01;81.92875000000002
pp08a;zhifmvrdcifmv;176.67;176.67;1547.0799999999997
neos-547911;zhifmvrdcifmv;292.97;292.97;200.0145454545451
